EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Income_Level,Satisfaction_Index,Career_Progress,Stability_Factor,Work_Life_Balance_Impact,Distance_Strain,Promotion_Expectation,Experience_vs_Tenure,Loyalty_Index,Cluster,Cluster_Label,Dim1,Dim2
376,36,0.0,Non-Travel,301,Sales,15,4,Marketing,1,4,Male,88,1,2,Sales Executive,4,Divorced,5406,10436,1,Y,No,24,4,1,80,1,15,4,2,15,12,11,11,Sedang (5000-10000),> 5 Tahun,30-39,11-20 km,0,2703.0,2.75,0.16666666666666666,7.5,2,7.142857142857142,0.125,0.0,30.0,0,Risiko Sedang,1.021698274984933,-1.7103588552076483
377,34,0.0,Travel_Rarely,204,Sales,14,3,Technical Degree,1,3,Female,31,3,1,Sales Representative,3,Divorced,2579,2912,1,Y,Yes,18,3,4,80,2,8,3,3,8,2,0,6,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,1,2579.0,3.25,1.0,4.0,0,4.516129032258064,0.1111111111111111,0.0,12.0,0,Risiko Sedang,-0.432761648336181,0.288998004245288
378,42,0.0,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1,4,Male,35,3,2,Research Scientist,1,Divorced,5410,11189,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2,Sedang (5000-10000),1-2 Tahun,40-49,11-20 km,1,2705.0,2.5,1.0,0.5714285714285714,0,8.571428571428571,0.2,0.5,0.5714285714285714,0,Risiko Sedang,-0.5895880329920797,0.3536250481643892
379,34,0.0,Travel_Rarely,665,Research & Development,6,4,Other,1,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,Y,No,14,3,3,80,0,16,3,3,16,13,2,10,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,2404.5,2.5,0.6666666666666666,8.0,3,1.9354838709677418,0.11764705882352941,0.0,24.0,0,Risiko Sedang,0.3777657435995767,-0.17347036197212143
380,60,0.0,Travel_Rarely,370,Research & Development,1,4,Medical,1,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,Y,No,20,4,3,80,1,19,2,4,1,0,0,0,Tinggi (10000-15000),Baru Dipromosikan,50+,0-5 km,0,3627.6666666666665,3.5,3.0,0.25,4,0.24390243902439027,0.15,0.9,1.0,0,Risiko Sedang,-0.565749063667165,0.3116866093478356
381,39,0.0,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,1,4,Female,42,2,2,Human Resources,4,Married,5204,7790,8,Y,No,11,3,3,80,2,13,2,3,5,4,0,4,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,0,2602.0,3.5,2.0,0.5555555555555556,3,0.6451612903225806,0.14285714285714285,0.5714285714285714,2.2222222222222223,0,Risiko Sedang,-0.5670389356446883,0.36211430351269036
382,45,0.0,Travel_Rarely,549,Research & Development,8,4,Other,1,4,Male,75,3,2,Research Scientist,4,Married,3697,9278,9,Y,No,14,3,1,80,2,12,3,3,10,9,9,8,Rendah (< 5000),> 5 Tahun,40-49,6-10 km,0,1848.5,3.0,0.2,1.0,3,2.5806451612903225,0.15384615384615385,0.15384615384615385,4.0,0,Risiko Sedang,-0.4591865912746125,-0.27076364977034023
383,26,0.0,Non-Travel,786,Research & Development,7,3,Medical,1,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7,Rendah (< 5000),3-5 Tahun,< 30,6-10 km,0,2570.0,3.5,0.16666666666666666,3.5,3,2.258064516129032,0.125,0.0,14.0,0,Risiko Sedang,-0.39633177428203975,0.06234071624748324
384,56,0.0,Travel_Rarely,1443,Sales,11,5,Marketing,1,4,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,Sedang (5000-10000),Baru Dipromosikan,50+,11-20 km,0,2690.0,2.75,2.0,0.0,3,3.5483870967741935,0.2857142857142857,0.8571428571428571,0.0,0,Risiko Sedang,-0.6044839305801453,0.45574042892936967
385,31,1.0,Travel_Frequently,307,Research & Development,29,2,Medical,1,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,Rendah (< 5000),1-2 Tahun,30-39,21-30 km,0,3479.0,2.75,0.5,5.0,4,7.073170731707318,0.14285714285714285,0.14285714285714285,10.0,0,Risiko Sedang,-0.47210196874648586,0.2528112882496472
386,38,0.0,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,2,Male,42,3,2,Sales Executive,4,Single,6861,4981,8,Y,Yes,12,3,3,80,0,19,1,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,1,3430.5,3.0,2.0,0.1111111111111111,0,0.9677419354838709,0.1,0.9,0.4444444444444444,0,Risiko Sedang,-0.5856328313528746,0.3647816511404171
387,35,0.0,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,Rendah (< 5000),> 5 Tahun,30-39,21-30 km,0,1703.5,2.75,0.2857142857142857,5.0,2,13.333333333333332,0.18181818181818182,0.0,15.0,0,Risiko Sedang,-0.2210713039308955,-0.29152664310768156
388,31,0.0,Travel_Frequently,1327,Research & Development,3,4,Medical,1,2,Male,73,3,3,Research Director,3,Divorced,13675,13523,9,Y,No,12,3,1,80,1,9,3,3,2,2,2,2,Tinggi (10000-15000),1-2 Tahun,30-39,0-5 km,0,4558.333333333333,2.25,1.0,0.2,3,0.9677419354838709,0.3,0.7,0.6,0,Risiko Sedang,-0.5751588256441784,0.25560460750832253
389,26,0.0,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,1,2659.0,3.25,1.0,1.5,0,1.9354838709677418,0.25,0.0,6.0,0,Risiko Sedang,-0.5775340208988462,0.4462351818724282
390,38,0.0,Travel_Rarely,723,Sales,2,4,Marketing,1,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,1,2702.5,2.25,2.0,1.3333333333333333,0,0.9523809523809523,0.09523809523809523,0.7619047619047619,5.333333333333333,0,Risiko Sedang,-0.5440068838422398,0.3213803341339396
391,30,0.0,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7,Rendah (< 5000),> 5 Tahun,30-39,6-10 km,0,2313.5,2.25,0.2857142857142857,9.0,3,1.9354838709677418,0.18181818181818182,0.09090909090909091,36.0,0,Risiko Sedang,0.8192263936634896,-0.30091435744317535
392,41,0.0,Travel_Rarely,796,Sales,4,1,Marketing,1,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Tinggi (10000-15000),> 5 Tahun,40-49,0-5 km,1,3482.3333333333335,3.5,0.21428571428571427,22.0,0,0.9756097560975611,0.125,0.041666666666666664,66.0,1,Risiko Tinggi,11.925645698421382,-4.315452934356377
393,34,0.0,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6,Sedang (5000-10000),1-2 Tahun,30-39,6-10 km,0,2833.3333333333335,3.5,1.5,9.0,2,4.285714285714286,0.2727272727272727,0.09090909090909091,36.0,0,Risiko Sedang,0.8934097761675699,0.3076082302488629
394,35,0.0,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,1,3506.0,3.25,0.3333333333333333,3.0,0,1.9354838709677418,0.2,0.2,9.0,0,Risiko Sedang,-0.5230143186137225,0.2964906564230257
395,27,0.0,Travel_Rarely,1240,Research & Development,2,4,Life Sciences,1,4,Female,33,3,1,Laboratory Technician,1,Divorced,2341,19715,1,Y,No,13,3,4,80,1,1,6,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,2341.0,3.0,1.0,0.5,3,0.6451612903225806,0.5,0.0,0.5,0,Risiko Sedang,-0.611790823226238,0.5594524264492093
396,39,0.0,Travel_Rarely,722,Sales,24,1,Marketing,1,2,Female,60,2,4,Sales Executive,4,Married,12031,8828,0,Y,No,11,3,1,80,1,21,2,2,20,9,9,6,Tinggi (10000-15000),> 5 Tahun,30-39,21-30 km,0,3007.75,2.25,0.4,20.0,2,11.428571428571429,0.18181818181818182,0.045454545454545456,80.0,1,Risiko Tinggi,13.816971786088978,-1.8334174675528512
397,56,0.0,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,Rendah (< 5000),1-2 Tahun,50+,21-30 km,0,2587.0,3.0,0.5,2.0,3,7.741935483870967,0.16666666666666666,0.16666666666666666,8.0,0,Risiko Sedang,-0.5335479634073249,0.3092352264634851
398,32,0.0,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,4,Male,56,2,2,Manufacturing Director,4,Single,9679,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,0,4839.5,3.25,2.0,0.1111111111111111,3,1.6129032258064515,0.2222222222222222,0.7777777777777778,0.4444444444444444,0,Risiko Sedang,-0.5884829830849976,0.39380758434176827
399,31,0.0,Travel_Rarely,691,Research & Development,5,4,Technical Degree,1,3,Male,86,3,1,Research Scientist,4,Married,4821,10077,0,Y,Yes,12,3,3,80,1,6,4,3,5,2,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,1,4821.0,3.25,1.0,5.0,0,1.6129032258064515,0.14285714285714285,0.14285714285714285,20.0,0,Risiko Sedang,-0.2745901536941929,0.2988555557690223
400,39,0.0,Travel_Frequently,443,Research & Development,8,1,Life Sciences,1,3,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,Y,No,11,3,1,80,1,8,3,3,8,3,0,7,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,3755.0,2.5,1.0,4.0,3,2.5806451612903225,0.1111111111111111,0.0,12.0,0,Risiko Sedang,-0.4234709185407671,0.2566924374677739
401,29,0.0,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,1,3,Male,81,4,1,Research Scientist,3,Married,2700,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,0,2700.0,3.0,1.0,5.0,3,7.419354838709677,0.09090909090909091,0.0,15.0,0,Risiko Sedang,-0.3281554942838097,0.23413328259283314
402,33,0.0,Non-Travel,775,Research & Development,4,3,Technical Degree,1,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,1527.5,3.0,1.0,1.5,2,1.9047619047619047,0.16666666666666666,0.16666666666666666,3.0,0,Risiko Sedang,-0.5493475605658478,0.2997208955153741
403,29,1.0,Travel_Rarely,121,Sales,27,3,Marketing,1,2,Female,35,3,3,Sales Executive,4,Married,7639,24525,1,Y,No,22,4,4,80,3,10,3,2,10,4,1,9,Sedang (5000-10000),1-2 Tahun,< 30,21-30 km,0,2546.3333333333335,3.0,1.5,5.0,2,12.857142857142856,0.2727272727272727,0.0,20.0,0,Risiko Sedang,-0.1238890558036183,0.10023649229943239
404,44,1.0,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,Rendah (< 5000),1-2 Tahun,40-49,0-5 km,0,2362.0,2.25,0.5,0.6,4,0.7317073170731708,0.09090909090909091,0.6363636363636364,0.6,0,Risiko Sedang,-0.5876200510078076,0.3615451333681551
405,26,0.0,Travel_Rarely,841,Research & Development,6,3,Other,1,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,Y,No,19,3,3,80,0,5,3,2,5,4,4,3,Rendah (< 5000),3-5 Tahun,< 30,6-10 km,0,2368.0,2.5,0.2,2.5,2,2.857142857142857,0.16666666666666666,0.0,5.0,0,Risiko Sedang,-0.5497970463700803,0.2518722387124755
406,48,0.0,Travel_Rarely,163,Sales,2,5,Marketing,1,2,Female,37,3,2,Sales Executive,4,Married,4051,19658,2,Y,No,14,3,1,80,1,14,2,3,9,7,6,7,Rendah (< 5000),> 5 Tahun,40-49,0-5 km,0,2025.5,2.5,0.2857142857142857,3.0,3,0.6451612903225806,0.13333333333333333,0.3333333333333333,12.0,0,Risiko Sedang,-0.34879653342467526,-0.17958038177141455
407,38,0.0,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,1,2158.5,3.0,0.6666666666666666,0.75,0,0.9677419354838709,0.1,0.8,2.25,0,Risiko Sedang,-0.5647996237997741,0.2691469092616512
408,36,0.0,Travel_Rarely,335,Sales,17,2,Marketing,1,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,0,2753.5,2.25,1.0,1.3333333333333333,1,15.454545454545453,0.15384615384615385,0.6153846153846154,2.6666666666666665,0,Risiko Sedang,-0.5759872557322177,0.330276777587726
409,23,1.0,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,3,Male,63,4,1,Laboratory Technician,1,Married,1601,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,1,1601.0,2.5,1.0,0.0,0,1.9354838709677418,0.5,0.5,0.0,0,Risiko Sedang,-0.6265828960802665,0.619712027581771
410,29,0.0,Travel_Rarely,1378,Research & Development,13,2,Other,1,4,Male,46,2,2,Laboratory Technician,2,Married,4025,23679,4,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3,Rendah (< 5000),Baru Dipromosikan,< 30,11-20 km,1,2012.5,2.5,2.0,0.8,0,4.193548387096774,0.18181818181818182,0.5454545454545454,1.6,0,Risiko Sedang,-0.591218138134942,0.42915686299320377
411,50,0.0,Travel_Rarely,939,Research & Development,24,3,Life Sciences,1,4,Male,95,3,4,Manufacturing Director,3,Married,13973,4161,3,Y,Yes,18,3,4,80,1,22,2,3,12,11,1,5,Tinggi (10000-15000),1-2 Tahun,50+,21-30 km,1,3493.25,3.5,2.0,3.0,0,7.741935483870967,0.17391304347826086,0.43478260869565216,9.0,0,Risiko Sedang,-0.22024189820849327,-0.2641576016964044
412,37,0.0,Travel_Rarely,1189,Sales,3,3,Life Sciences,1,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,Y,No,12,3,1,80,0,12,3,3,5,3,1,3,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,0,2476.0,2.75,1.5,1.6666666666666667,3,0.9677419354838709,0.23076923076923078,0.5384615384615384,6.666666666666667,0,Risiko Sedang,-0.5261509614611319,0.2869937552808278
413,24,0.0,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1,2,Male,45,2,2,Healthcare Representative,3,Single,4617,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,2308.5,2.25,1.0,2.0,2,0.47619047619047616,0.4,0.0,6.0,0,Risiko Sedang,-0.5740563212922498,0.4292714091152638
414,31,0.0,Travel_Rarely,1398,Human Resources,8,2,Medical,1,4,Female,96,4,1,Human Resources,2,Single,2109,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,2109.0,3.25,1.0,0.3,3,2.5806451612903225,0.1111111111111111,0.5555555555555556,0.6,0,Risiko Sedang,-0.5921124260103915,0.42509732860531724
415,49,1.0,Travel_Rarely,1184,Sales,11,3,Marketing,1,3,Female,43,3,3,Sales Executive,4,Married,7654,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7,Sedang (5000-10000),> 5 Tahun,40-49,11-20 km,0,2551.3333333333335,3.0,0.375,4.5,4,2.682926829268293,0.3,0.0,18.0,0,Risiko Sedang,-0.1185128121031034,-0.42928976761695214
416,34,0.0,Travel_Frequently,135,Research & Development,19,3,Medical,1,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,Rendah (< 5000),3-5 Tahun,30-39,11-20 km,0,2222.0,3.0,0.3333333333333333,2.2,4,4.634146341463415,0.125,0.25,4.4,0,Risiko Sedang,-0.46424494107016134,-0.07891395280324463
417,41,1.0,Travel_Rarely,1102,Sales,1,2,Life Sciences,1,2,Female,94,3,2,Sales Executive,4,Single,5993,19479,8,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,1,2996.5,2.0,2.0,0.6666666666666666,0,0.9090909090909091,0.2222222222222222,0.2222222222222222,2.6666666666666665,0,Risiko Sedang,-0.5735464832433674,0.3711520531475644
418,34,0.0,Travel_Rarely,970,Research & Development,8,2,Medical,1,2,Female,96,3,2,Healthcare Representative,3,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3,Sedang (5000-10000),3-5 Tahun,30-39,6-10 km,0,3071.0,3.0,0.4,1.25,3,2.5806451612903225,0.18181818181818182,0.45454545454545453,3.75,0,Risiko Sedang,-0.5397826312557056,0.16600089614529628
419,39,0.0,Travel_Frequently,505,Research & Development,2,4,Technical Degree,1,3,Female,64,3,3,Healthcare Representative,3,Single,10938,6420,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,8,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,0,3646.0,3.25,0.25,19.0,3,0.6451612903225806,0.14285714285714285,0.047619047619047616,57.0,0,Risiko Sedang,7.674838750955344,-2.8798772312325145
420,32,1.0,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,1,2,Female,72,1,1,Research Scientist,1,Single,3919,4681,1,Y,Yes,22,4,2,80,0,10,5,3,10,2,6,7,Rendah (< 5000),> 5 Tahun,30-39,11-20 km,1,3919.0,2.0,0.14285714285714285,5.0,0,5.161290322580645,0.09090909090909091,0.0,5.0,0,Risiko Sedang,-0.4080842176726268,-0.25246037570385454
421,37,0.0,Travel_Frequently,889,Research & Development,9,3,Medical,1,2,Male,53,3,1,Research Scientist,4,Married,2326,11411,1,Y,Yes,12,3,3,80,3,4,3,2,4,2,1,2,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,1,2326.0,2.75,0.5,2.0,0,4.285714285714286,0.2,0.0,8.0,0,Risiko Sedang,-0.5511359558834957,0.3687281668267932
422,30,1.0,Travel_Rarely,138,Research & Development,22,3,Life Sciences,1,1,Female,48,3,1,Research Scientist,3,Married,2132,11539,4,Y,Yes,11,3,2,80,0,7,2,3,5,2,0,1,Rendah (< 5000),Baru Dipromosikan,30-39,21-30 km,1,2132.0,2.25,1.0,1.0,0,7.096774193548387,0.125,0.25,3.0,0,Risiko Sedang,-0.587780099194875,0.4138076704210348
423,47,0.0,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,Tinggi (10000-15000),> 5 Tahun,40-49,0-5 km,1,3444.3333333333335,2.75,0.2,2.4444444444444446,0,1.2903225806451613,0.10344827586206896,0.20689655172413793,4.888888888888889,0,Risiko Sedang,0.157737524129242,-2.791326105941168
424,55,0.0,Travel_Rarely,452,Research & Development,1,3,Medical,1,4,Male,81,3,5,Manager,1,Single,19045,18938,0,Y,Yes,14,3,3,80,0,37,2,3,36,10,4,13,Sangat Tinggi (>15000),3-5 Tahun,50+,0-5 km,1,3809.0,2.75,1.0,36.0,0,0.3225806451612903,0.13157894736842105,0.02631578947368421,36.0,1,Risiko Tinggi,14.44473976984694,-5.196587837079157
425,37,0.0,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,4,Male,80,4,1,Research Scientist,4,Single,4680,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,4680.0,3.0,1.0,0.25,3,3.225806451612903,0.2,0.6,1.0,0,Risiko Sedang,-0.5926350728296167,0.4180407817627748
426,35,0.0,Travel_Rarely,619,Sales,1,3,Marketing,1,2,Male,85,3,2,Sales Executive,3,Married,4717,18659,9,Y,No,11,3,3,80,0,15,2,3,11,9,6,9,Rendah (< 5000),> 5 Tahun,30-39,0-5 km,0,2358.5,2.75,0.2857142857142857,1.1,3,0.3225806451612903,0.125,0.25,3.3,0,Risiko Sedang,-0.4846966902583824,-0.10230031370849338
427,46,0.0,Travel_Frequently,638,Research & Development,1,3,Medical,1,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Tinggi (10000-15000),> 5 Tahun,40-49,0-5 km,1,3557.6666666666665,2.25,0.3,3.3333333333333335,0,0.47619047619047616,0.13636363636363635,0.5,3.3333333333333335,0,Risiko Sedang,-0.31128318581493464,-0.9020027259377169
428,29,0.0,Travel_Rarely,1082,Research & Development,9,4,Medical,1,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,Y,No,17,3,3,80,1,9,2,3,5,3,1,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,0,2974.0,3.25,0.5,0.5,3,2.903225806451613,0.1,0.4,1.5,0,Risiko Sedang,-0.5770736102931123,0.34864423739893136
429,36,0.0,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,Y,No,22,4,1,80,1,7,2,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,2835.0,2.25,1.0,0.16666666666666666,3,0.9677419354838709,0.125,0.75,0.6666666666666666,0,Risiko Sedang,-0.5967020511029172,0.4339132533833733
430,24,0.0,Non-Travel,1269,Research & Development,4,1,Life Sciences,1,1,Male,46,2,1,Laboratory Technician,4,Married,3162,10778,0,Y,No,17,3,4,80,0,6,2,2,5,2,3,4,Rendah (< 5000),3-5 Tahun,< 30,0-5 km,0,3162.0,2.75,0.25,5.0,2,1.9047619047619047,0.14285714285714285,0.14285714285714285,20.0,0,Risiko Sedang,-0.3012366349180271,0.17985495070302088
431,50,0.0,Travel_Rarely,1464,Research & Development,2,4,Medical,1,2,Male,62,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Sangat Tinggi (>15000),> 5 Tahun,50+,0-5 km,1,3847.4,2.75,0.625,2.6666666666666665,0,0.9523809523809523,0.16666666666666666,0.7,8.0,0,Risiko Sedang,-0.1338501036062135,-1.1663653851172386
432,32,0.0,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,3,Female,70,2,1,Laboratory Technician,2,Married,2332,3974,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,2332.0,2.75,1.0,0.42857142857142855,3,0.3225806451612903,0.16666666666666666,0.3333333333333333,0.8571428571428571,0,Risiko Sedang,-0.5925517960053374,0.43298842173217544
433,34,0.0,Travel_Rarely,121,Research & Development,2,4,Medical,1,3,Female,86,2,1,Research Scientist,1,Single,4381,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,4381.0,2.5,0.5,3.0,3,0.6451612903225806,0.14285714285714285,0.0,3.0,0,Risiko Sedang,-0.5456720779782596,0.2682309995037018
434,26,0.0,Travel_Rarely,652,Research & Development,7,3,Other,1,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,0,3578.0,2.75,1.0,7.0,3,2.258064516129032,0.1111111111111111,0.1111111111111111,7.0,0,Risiko Sedang,-0.45139095712558897,0.27333778027235267
435,33,0.0,Travel_Frequently,1141,Sales,1,3,Life Sciences,1,3,Female,42,4,2,Sales Executive,1,Married,5376,3193,2,Y,No,19,3,1,80,2,10,3,3,5,3,1,3,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,0,2688.0,2.0,1.0,1.6666666666666667,3,0.3225806451612903,0.18181818181818182,0.45454545454545453,1.6666666666666667,0,Risiko Sedang,-0.572491415479822,0.32262385681437883
436,48,0.0,Travel_Rarely,1108,Research & Development,15,4,Other,1,3,Female,65,3,1,Research Scientist,1,Married,2367,16530,8,Y,No,12,3,4,80,1,10,3,2,8,2,7,6,Rendah (< 5000),> 5 Tahun,40-49,11-20 km,0,2367.0,2.5,0.125,0.8888888888888888,2,7.142857142857142,0.09090909090909091,0.18181818181818182,0.8888888888888888,0,Risiko Sedang,-0.5310788783863539,-0.03550133114947608
437,35,0.0,Travel_Frequently,1199,Research & Development,18,4,Life Sciences,1,3,Male,80,3,2,Healthcare Representative,3,Married,5689,24594,1,Y,Yes,14,3,4,80,2,10,2,4,10,2,0,2,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,1,2844.5,3.5,2.0,5.0,0,4.390243902439025,0.18181818181818182,0.0,15.0,0,Risiko Sedang,-0.27744316711163874,0.21992526740254814
438,38,0.0,Travel_Frequently,1391,Research & Development,10,1,Medical,1,3,Male,66,3,1,Research Scientist,3,Married,2684,12127,0,Y,No,17,3,2,80,1,3,0,2,2,1,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,2684.0,2.5,1.0,2.0,2,4.761904761904762,0.25,0.25,6.0,0,Risiko Sedang,-0.5789435319939434,0.440067095977721
439,37,0.0,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,0,3629.0,2.0,1.0,0.6,3,3.5483870967741935,0.1111111111111111,0.5555555555555556,1.8,0,Risiko Sedang,-0.5889425600611188,0.38966576397369695
