EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Gender_Numeric,Income_Level,Income_Experience_Ratio,Income_Education_Ratio,StockOption_Income_Ratio,Salary_Hike_Effectiveness,Satisfaction_Index,Job_Environment_Balance,Work_Life_Balance_Impact,Overtime_Satisfaction_Interaction,Career_Progress,Career_Growth_Rate,Career_Stagnation,Promotion_Expectation,Internal_Mobility_Index,Stability_Factor,Loyalty_Index,Manager_Relationship_Tenure,Company_Experience_Ratio,Distance_Strain,Role_Complexity_Factor,Job_Intensity,Commute_Burden,Turnover_Risk_Score,Compensation_Satisfaction,OverTime_Numeric_WorkLifeBalance_product,OverTime_Numeric_WorkLifeBalance_ratio,YearsSinceLastPromotion_JobSatisfaction_product,YearsSinceLastPromotion_JobSatisfaction_ratio,DistanceFromHome_WorkLifeBalance_product,DistanceFromHome_WorkLifeBalance_ratio,MonthlyIncome_JobLevel_product,MonthlyIncome_JobLevel_ratio,YearsAtCompany_NumCompaniesWorked_product,YearsAtCompany_NumCompaniesWorked_ratio,Age_squared,Age_cubed,YearsAtCompany_squared,YearsAtCompany_cubed,DistanceFromHome_squared,DistanceFromHome_cubed,MonthlyIncome_squared,MonthlyIncome_cubed,Cluster,Cluster_Label,Dim1,Dim2,Component_1,Component_2,Component_3,Component_4,Component_5
250,60,0.0,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,1,Female,41,3,5,Manager,1,Married,19566,3854,5,Y,No,11,3,4,80,0,33,5,1,29,8,11,10,Sangat Tinggi (>15000),> 5 Tahun,50+,6-10 km,0,0,3913.2,575.4705882352941,4891.5,0.0,2.75,1.75,0.0625,1,0.0,0.4166666666666667,0.16666666666666666,0.36666666666666664,0.14705882352941177,0.26666666666666666,4.833333333333333,4.833333333333333,0.3436426116838488,0.8529411764705882,6.363636363636363,15.0,0,7.0,0.12803030303030294,390.98999999999995,0,0.0,11,10.0,7,6.363636363636363,97830,3836.4705882352946,145,5.686274509803922,3600,216000,841,24389,49,343,382828356,7490419613496,1,Risiko Sangat Rendah (Cluster 1),-24.575670619820716,-7.779615456129929,-24.575670619820716,-7.779615456129929,1.236820293144801,0.404988311539139,0.5372993273814218
251,32,0.0,Travel_Rarely,601,Sales,7,5,Marketing,1,4,Male,97,3,2,Sales Executive,4,Married,9204,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3,Sedang (5000-10000),Baru Dipromosikan,30-39,6-10 km,0,1,4602.0,1150.5,1534.0,0.00010863661053775122,3.0,3.25,1.0,2,0.0,2.0,0.4,0.0,0.25,0.6,0.8,3.2,0.7317073170731708,0.5,3.333333333333333,3.0,0,7.0,-1.2916666666666667,460.13,0,0.0,0,0.0,14,3.333333333333333,18408,4382.857142857143,16,0.9756097560975611,1024,32768,16,64,49,343,84713616,779704121664,2,Risiko Sangat Rendah (Cluster 2),-1.0896986149279355,7.055701494596168,-1.0896986149279355,7.055701494596168,1.2667412506803402,-0.743182982393453,-0.8359249790495134
253,36,0.0,Travel_Rarely,188,Research & Development,7,4,Other,1,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,1,4678.0,519.7777777777778,935.6,0.0,4.5,3.0,0.5,3,0.0,1.0,0.14285714285714285,0.0,0.1111111111111111,0.2857142857142857,2.0,8.0,0.1639344262295082,0.6666666666666666,2.258064516129032,1.0,0,7.0,-1.2741935483870968,467.71999999999997,0,0.0,0,0.0,21,2.258064516129032,4678,4252.727272727272,12,2.857142857142857,1296,46656,36,216,49,343,21883684,102371873752,1,Risiko Sangat Rendah (Cluster 1),-23.452078066598137,-7.430265361962689,-23.452078066598137,-7.430265361962689,0.7412040278427461,0.17628624911877688,0.08431529921929298
255,32,0.0,Non-Travel,1109,Research & Development,29,4,Medical,1,4,Female,69,3,1,Laboratory Technician,3,Single,4025,11135,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7,Rendah (< 5000),> 5 Tahun,30-39,21-30 km,0,0,4025.0,365.90909090909093,805.0,0.0,3.0,3.0,0.75,3,0.0,0.125,0.1111111111111111,0.7777777777777778,0.09090909090909091,0.7777777777777778,0.8,2.4,0.8641975308641976,0.7272727272727273,9.35483870967742,1.0,0,29.0,0.21326164874551967,402.4,0,0.0,21,2.258064516129032,87,9.35483870967742,4025,3659.090909090909,72,0.8791208791208791,1024,32768,64,512,841,24389,16200625,65207515625,1,Risiko Sangat Rendah (Cluster 1),-23.963005483646274,-7.662379050347944,-23.963005483646274,-7.662379050347944,0.5495182267438472,0.26709532742343767,0.17539138103639731
256,42,0.0,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1,3,Female,31,3,4,Manager,1,Married,16799,16616,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,6-10 km,0,0,4199.75,763.5909090909091,4199.75,5.9523809523809524e-05,3.5,2.5,0.1875,3,0.0,4.0,0.19047619047619047,0.0,0.18181818181818182,0.3333333333333333,20.0,20.0,0.4477611940298507,0.9090909090909091,3.225806451612903,4.0,0,10.0,-0.9274193548387097,419.765,0,0.0,0,0.0,30,3.225806451612903,67196,4097.317073170732,0,200.0,1764,74088,400,8000,100,1000,282206401,4740785330399,2,Risiko Sangat Rendah (Cluster 2),-1.2009441489243917,8.106042739660179,-1.2009441489243917,8.106042739660179,1.1766504098971433,-0.7857138349315193,-0.7859074293789148
258,40,1.0,Travel_Rarely,575,Sales,22,2,Marketing,1,3,Male,68,2,2,Sales Executive,3,Married,6380,6110,2,Y,Yes,12,3,1,80,2,8,6,3,6,4,1,0,Sedang (5000-10000),1-2 Tahun,40-49,21-30 km,1,1,3190.0,708.8888888888889,2126.6666666666665,0.0003134304967873374,3.0,2.5,0.5625,0,0.3846153846153846,1.0,0.2857142857142857,0.14285714285714285,0.2222222222222222,0.5714285714285714,2.0,6.0,0.0,0.6666666666666666,7.096774193548387,1.3333333333333333,2,33.0,0.6025345622119815,318.91999999999996,3,0.3225806451612903,3,0.3225806451612903,66,7.096774193548387,12760,3038.095238095238,12,2.857142857142857,1600,64000,36,216,484,10648,40704400,259694072000,3,Risiko Rendah (Cluster 3),22.05253506533686,-2.5321106266005797,22.05253506533686,-2.5321106266005797,-0.6144097766762049,0.30104466285567244,3.0590689898807075
260,25,1.0,Travel_Rarely,240,Sales,5,3,Marketing,1,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Y,Yes,11,3,4,80,0,6,1,3,6,4,0,3,Sedang (5000-10000),Baru Dipromosikan,< 30,0-5 km,1,1,2872.0,820.5714285714286,1436.0,0.0,2.75,3.25,0.5625,0,0.29850746268656714,2.0,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,3.0,9.0,0.49180327868852464,0.8571428571428571,1.6129032258064515,1.3333333333333333,2,7.5,-0.46370967741935476,287.14,3,0.3225806451612903,0,0.0,15,1.6129032258064515,11488,2735.238095238095,6,5.454545454545454,625,15625,36,216,25,125,32993536,189514870784,0,Risiko Tinggi (Cluster 0),35.567645353431864,-6.254587495389403,35.567645353431864,-6.254587495389403,-1.33769660949091,-6.740600306773453,-1.7915923095062003
262,24,0.0,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,1,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,Y,No,12,3,3,80,1,6,2,3,5,3,1,2,Rendah (< 5000),1-2 Tahun,< 30,11-20 km,0,1,2774.0,396.2857142857143,1387.0,0.00036036036036036037,3.0,2.75,0.375,3,0.0,0.5,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.5,5.0,15.0,0.3921568627450981,0.7142857142857143,5.806451612903226,1.0,0,18.0,-0.6276881720430108,277.34000000000003,0,0.0,3,0.3225806451612903,54,5.806451612903226,2774,2521.8181818181815,0,50.0,576,13824,25,125,324,5832,7695076,21346140824,2,Risiko Sangat Rendah (Cluster 2),1.9221552365603993,0.9310520615090768,1.9221552365603993,0.9310520615090768,-0.6397836274969928,-0.19338555175675837,-1.0586330279311376
263,35,0.0,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,4,Female,51,3,2,Healthcare Representative,4,Married,4014,19170,1,Y,Yes,25,4,4,80,1,10,2,1,10,6,0,7,Rendah (< 5000),Baru Dipromosikan,30-39,21-30 km,1,0,2007.0,364.90909090909093,2007.0,0.00024906600249066,5.0,3.25,1.0,0,0.29850746268656714,2.0,0.18181818181818182,0.0,0.18181818181818182,0.5454545454545454,5.0,20.0,0.6930693069306931,0.9090909090909091,19.09090909090909,6.0,3,31.5,1.2840909090909092,200.6,1,0.9090909090909091,0,0.0,21,19.09090909090909,8028,1911.4285714285713,10,9.09090909090909,1225,42875,100,1000,441,9261,16112196,64674354744,3,Risiko Rendah (Cluster 3),21.128900261426917,-1.3346728788187772,21.128900261426917,-1.3346728788187772,-0.06406988623672649,4.686657799120529,4.642713594819882
264,48,0.0,Travel_Rarely,817,Sales,2,1,Marketing,1,2,Male,56,4,2,Sales Executive,2,Married,8120,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2,Sedang (5000-10000),1-2 Tahun,40-49,0-5 km,0,1,4060.0,624.6153846153846,4060.0,0.0,3.0,2.75,0.25,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.15384615384615385,0.6666666666666666,0.5,1.0,0.9523809523809523,0.15384615384615385,0.6451612903225806,2.6666666666666665,0,2.0,-0.6438172043010753,405.88,0,0.0,4,0.9523809523809523,6,0.6451612903225806,16240,3866.6666666666665,6,0.6451612903225806,2304,110592,4,8,4,8,65934400,535387328000,1,Risiko Sangat Rendah (Cluster 1),-22.014096513560983,-6.6671635239062335,-22.014096513560983,-6.6671635239062335,0.8572062239446353,0.022676003809032466,-0.0524271700291152
265,50,0.0,Travel_Rarely,1126,Research & Development,1,2,Medical,1,4,Male,66,3,4,Research Director,4,Divorced,17399,6615,9,Y,No,22,4,3,80,1,32,1,2,5,4,1,3,Sangat Tinggi (>15000),1-2 Tahun,50+,0-5 km,0,1,4349.75,527.2424242424242,5799.666666666667,5.747126436781609e-05,4.4,3.25,1.0,2,0.0,2.0,0.6666666666666666,0.16666666666666666,0.12121212121212122,0.6666666666666666,0.5,2.0,0.5882352941176471,0.15151515151515152,0.47619047619047616,6.0,0,1.0,-1.4107142857142858,434.65500000000003,0,0.0,4,0.24390243902439027,2,0.47619047619047616,69596,4243.658536585366,45,0.5494505494505495,2500,125000,25,125,1,1,302725201,5267115772199,2,Risiko Sangat Rendah (Cluster 2),-2.614774320904406,8.308453858223347,-2.614774320904406,8.308453858223347,3.635592886897414,-1.278162892142023,-1.1542402945247594
266,54,0.0,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,Sangat Tinggi (>15000),Baru Dipromosikan,50+,0-5 km,0,1,4444.75,480.5135135135135,4444.75,0.0,3.5,3.0,1.0,3,0.0,4.0,0.36363636363636365,0.0,0.10810810810810811,0.8181818181818182,2.5,10.0,0.8910891089108911,0.2702702702702703,0.9677419354838709,4.0,0,3.0,-1.403225806451613,444.11499999999995,0,0.0,0,0.0,9,0.9677419354838709,71116,4336.341463414635,30,3.225806451612903,2916,157464,100,1000,9,27,316092841,5619814620139,1,Risiko Sangat Rendah (Cluster 1),-25.841984604462716,-7.529636373378928,-25.841984604462716,-7.529636373378928,3.805882147486723,-0.12493496201146828,0.20765322843882109
267,30,0.0,Travel_Rarely,202,Sales,2,1,Technical Degree,1,3,Male,72,3,1,Sales Representative,2,Married,2476,17434,1,Y,No,18,3,1,80,1,1,3,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,1,2476.0,1238.0,1238.0,0.0004037141703673799,4.5,2.25,0.375,3,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.6451612903225806,1.0,0,2.0,-1.060483870967742,247.59,0,0.0,0,0.0,6,0.6451612903225806,2476,2250.9090909090905,1,0.9090909090909091,900,27000,1,1,4,8,6130576,15179306176,4,Risiko Sedang (Cluster 4),-12.5164137857761,6.573782842246376,-12.5164137857761,6.573782842246376,-9.060732112742281,-0.2649774017923164,-0.05638717306312468
268,31,1.0,Travel_Rarely,542,Sales,20,3,Life Sciences,1,2,Female,71,1,2,Sales Executive,3,Married,4559,24788,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,11-20 km,1,0,2279.5,911.8,1139.75,0.0002192982456140351,2.75,2.75,0.375,0,0.3508771929824561,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.5,1.5,0.9523809523809523,0.4,6.451612903225806,0.6666666666666666,1,30.0,0.936827956989247,227.91,3,0.3225806451612903,6,0.6451612903225806,60,6.451612903225806,9118,2170.9523809523807,6,0.6451612903225806,961,29791,4,8,400,8000,20784481,94756448879,3,Risiko Rendah (Cluster 3),18.594902305708835,-2.438744111418659,18.594902305708835,-2.438744111418659,-0.7799148062557115,1.1177969047063019,2.412795252534028
269,39,1.0,Travel_Rarely,1162,Sales,3,2,Medical,1,4,Female,41,3,2,Sales Executive,3,Married,5238,17778,4,Y,Yes,18,3,1,80,0,12,3,2,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,1,0,2619.0,402.9230769230769,1746.0,0.0,4.5,2.5,0.75,0,0.3846153846153846,2.0,1.0,0.0,0.15384615384615385,0.0,0.2,0.6,0.0,0.07692307692307693,1.4285714285714286,3.0,3,4.5,-0.1071428571428572,261.78000000000003,2,0.47619047619047616,0,0.0,6,1.4285714285714286,10476,2494.285714285714,4,0.24390243902439027,1521,59319,1,1,9,27,27436644,143713141272,5,Risiko Sangat Tinggi (Cluster 5),35.29162472323758,-4.853160491785485,35.29162472323758,-4.853160491785485,-0.19013385270007754,7.62665066409245,-9.666712943577986
270,51,1.0,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3,Tinggi (10000-15000),Baru Dipromosikan,50+,6-10 km,0,1,3550.0,560.5263157894736,2130.0,0.0,3.75,3.0,0.25,3,0.0,3.0,0.6,0.0,0.15789473684210525,0.4,1.3333333333333333,5.333333333333333,0.7317073170731708,0.21052631578947367,2.5806451612903225,1.0,0,8.0,-1.2419354838709677,354.82,0,0.0,0,0.0,24,2.5806451612903225,31950,3435.483870967742,8,1.9047619047619047,2601,132651,16,64,64,512,113422500,1207949625000,1,Risiko Sangat Rendah (Cluster 1),-22.938667916260986,-7.013561424548656,-22.938667916260986,-7.013561424548656,1.255765051202205,0.052476346759201244,0.04342336231998049
271,44,0.0,Non-Travel,981,Research & Development,5,3,Life Sciences,1,3,Male,90,2,1,Laboratory Technician,3,Single,3162,7973,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3,Rendah (< 5000),Baru Dipromosikan,40-49,0-5 km,0,1,3162.0,395.25,790.5,0.0,3.5,3.25,0.5625,3,0.0,1.0,0.16666666666666666,0.0,0.125,0.3333333333333333,1.25,3.75,0.5882352941176471,0.625,1.6129032258064515,0.6666666666666666,0,5.0,-1.4637096774193548,316.13,0,0.0,0,0.0,15,1.6129032258064515,3162,2874.5454545454545,15,1.6129032258064515,1936,85184,25,125,25,125,9998244,31614447528,1,Risiko Sangat Rendah (Cluster 1),-22.50722542100601,-7.230189947886422,-22.50722542100601,-7.230189947886422,-0.10451442656335812,0.22741804495757223,0.016401939231665254
272,50,0.0,Travel_Rarely,989,Research & Development,7,2,Medical,1,2,Female,43,2,5,Research Director,3,Divorced,18740,16701,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8,Sangat Tinggi (>15000),> 5 Tahun,50+,6-10 km,1,0,3748.0,624.6666666666666,6246.666666666667,5.335894562723441e-05,3.0,2.75,0.375,0,0.3508771929824561,0.35714285714285715,0.17857142857142858,0.4642857142857143,0.16666666666666666,0.10714285714285714,4.5,13.5,0.2952029520295203,0.9,3.333333333333333,5.0,2,10.5,0.42261904761904745,374.51,2,0.47619047619047616,39,4.193548387096774,14,3.333333333333333,93700,3674.509803921569,135,5.294117647058824,2500,125000,729,19683,49,343,351187600,6581255624000,3,Risiko Rendah (Cluster 3),19.991011731884303,-1.707205757615849,19.991011731884303,-1.707205757615849,-0.19520298209374687,6.554401794153939,3.0559751361606216
274,32,0.0,Travel_Rarely,548,Research & Development,1,3,Life Sciences,1,2,Male,66,3,2,Research Scientist,2,Married,6220,7346,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,9,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,0,1,3110.0,565.4545454545455,1555.0,0.00032149172158816913,4.25,2.25,0.25,3,0.0,2.0,0.18181818181818182,0.0,0.18181818181818182,0.36363636363636365,5.0,10.0,0.8910891089108911,0.9090909090909091,0.3225806451612903,2.0,0,1.0,-1.092741935483871,310.9,0,0.0,0,0.0,3,0.3225806451612903,12440,2961.904761904762,10,9.09090909090909,1024,32768,100,1000,1,1,38688400,240641848000,2,Risiko Sangat Rendah (Cluster 2),-0.421712376391877,6.326160065619167,-0.421712376391877,6.326160065619167,0.7804332171506144,-0.6543095611728045,-0.8806677629959326
275,44,0.0,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,Sangat Tinggi (>15000),> 5 Tahun,40-49,0-5 km,0,1,3838.0,710.7407407407408,6396.666666666667,0.00010421551769058413,3.5,2.5,0.1875,2,0.0,0.3333333333333333,0.19230769230769232,0.5384615384615384,0.18518518518518517,0.34615384615384615,12.5,12.5,0.5179282868525896,0.9259259259259259,1.9047619047619047,10.0,0,4.0,-0.5210622710622711,383.54,0,0.0,14,12.727272727272727,8,1.9047619047619047,95950,3762.745098039216,25,22.727272727272727,1936,85184,625,15625,16,64,368256100,7066834559000,2,Risiko Sangat Rendah (Cluster 2),-1.3467958365965826,8.41684813226838,-1.3467958365965826,8.41684813226838,3.1827232605963087,-0.8352727666898211,-0.5937330804752623
277,53,0.0,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,1,Female,78,2,4,Manager,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,Sangat Tinggi (>15000),3-5 Tahun,50+,0-5 km,0,0,3856.75,482.09375,3085.4,0.0,4.0,2.75,0.25,3,0.0,1.0,0.15384615384615385,0.11538461538461539,0.125,0.3076923076923077,8.333333333333334,33.333333333333336,0.2788844621513944,0.78125,0.6451612903225806,2.6666666666666665,0,2.0,-1.1950992555831266,385.365,0,0.0,12,0.7317073170731708,6,0.6451612903225806,61708,3762.6829268292686,50,11.904761904761905,2809,148877,625,15625,4,8,237992329,3671507659483,1,Risiko Sangat Rendah (Cluster 1),-24.01308171259276,-7.134777991601387,-24.01308171259276,-7.134777991601387,2.378702904090145,-0.04215672047281339,0.11349099329389749
279,55,0.0,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,1,Female,83,3,4,Manager,2,Single,16835,9873,3,Y,No,23,4,4,80,0,37,2,3,10,9,7,7,Sangat Tinggi (>15000),> 5 Tahun,50+,11-20 km,0,0,4208.75,443.0263157894737,2805.8333333333335,0.0,4.6,2.5,0.125,3,0.0,0.5,0.36363636363636365,0.6363636363636364,0.10526315789473684,0.8181818181818182,2.5,5.0,0.6930693069306931,0.2631578947368421,5.806451612903226,4.0,0,18.0,-0.032991202346041026,420.505,0,0.0,14,3.333333333333333,54,5.806451612903226,67340,4106.09756097561,30,3.225806451612903,3025,166375,100,1000,324,5832,283417225,4771328982875,1,Risiko Sangat Rendah (Cluster 1),-25.583725829870566,-7.903104136760395,-25.583725829870566,-7.903104136760395,3.251550916038272,0.006707847288902115,0.26475590189509246
280,38,0.0,Non-Travel,152,Sales,10,3,Technical Degree,1,3,Female,85,3,2,Sales Executive,4,Single,5666,19899,1,Y,Yes,13,3,2,80,0,6,1,3,5,3,1,3,Sedang (5000-10000),1-2 Tahun,30-39,6-10 km,1,0,2833.0,809.4285714285714,1416.5,0.0,3.25,3.0,0.75,0,0.3225806451612903,1.0,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.5,2.5,10.0,0.5882352941176471,0.7142857142857143,3.225806451612903,2.0,3,15.0,-0.010752688172043001,283.24,3,0.3225806451612903,4,0.24390243902439027,30,3.225806451612903,11332,2698.095238095238,5,4.545454545454545,1444,54872,25,125,100,1000,32103556,181898748296,0,Risiko Tinggi (Cluster 0),35.14838552515469,-6.252456880081994,35.14838552515469,-6.252456880081994,-1.3452015235496688,-6.395919953031644,-2.460008582086718
281,34,1.0,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1,1,Female,52,3,1,Human Resources,3,Married,2742,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,0,2742.0,914.0,548.4,0.0,3.75,2.75,0.1875,3,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,3.0,0.9523809523809523,0.6666666666666666,2.903225806451613,1.0,0,9.0,-0.418010752688172,274.18,0,0.0,6,0.6451612903225806,27,2.903225806451613,2742,2492.7272727272725,2,1.8181818181818181,1156,39304,4,8,81,729,7518564,20615902488,1,Risiko Sangat Rendah (Cluster 1),-21.730384331742087,-6.976075902824855,-21.730384331742087,-6.976075902824855,-0.34795625537041014,0.196727352184104,-0.07021572995902324
282,36,0.0,Travel_Rarely,796,Research & Development,12,5,Medical,1,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,0,Y,No,11,3,2,80,0,15,2,2,14,8,7,8,Sedang (5000-10000),> 5 Tahun,30-39,11-20 km,0,0,2952.6666666666665,553.625,1476.3333333333333,0.0,2.75,3.0,1.0,2,0.0,0.375,0.2,0.4666666666666667,0.1875,0.5333333333333333,14.0,56.0,0.5673758865248227,0.875,5.714285714285714,3.0,0,12.0,-0.46190476190476204,295.1166666666667,0,0.0,28,1.707317073170732,24,5.714285714285714,26574,2857.4193548387098,0,140.0,1296,46656,196,2744,144,1728,78464164,695035564712,1,Risiko Sangat Rendah (Cluster 1),-22.762066803511726,-7.435078682257614,-22.762066803511726,-7.435078682257614,0.19609902117534653,0.22534658357189857,0.054227879762005375
283,57,0.0,Travel_Rarely,334,Research & Development,24,2,Life Sciences,1,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Y,Yes,16,3,2,80,1,12,2,1,5,3,1,4,Sedang (5000-10000),1-2 Tahun,50+,21-30 km,1,1,3146.3333333333335,726.0769230769231,3146.3333333333335,0.0001059322033898305,4.0,2.5,0.75,0,0.3846153846153846,1.5,0.5,0.16666666666666666,0.23076923076923078,0.5,1.25,5.0,0.7843137254901962,0.38461538461538464,21.818181818181817,12.0,4,36.0,2.098484848484848,314.5133333333334,1,0.9090909090909091,4,0.24390243902439027,24,21.818181818181817,28317,3044.838709677419,15,1.6129032258064515,3249,185193,25,125,576,13824,89094721,840965071519,3,Risiko Rendah (Cluster 3),22.93692313602262,-1.3768459794141314,22.93692313602262,-1.3768459794141314,0.07390368237828637,5.990294073929796,5.923494894559863
285,36,0.0,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,1,Male,37,2,2,Laboratory Technician,4,Single,5810,22604,1,Y,No,16,3,3,80,0,10,2,2,10,4,1,8,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,0,1,2905.0,528.1818181818181,1162.0,0.0,4.0,2.5,0.25,2,0.0,1.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.36363636363636365,5.0,20.0,0.7920792079207921,0.9090909090909091,1.9047619047619047,2.0,0,4.0,-0.9686147186147186,290.4,0,0.0,4,0.24390243902439027,8,1.9047619047619047,11620,2766.6666666666665,10,9.09090909090909,1296,46656,100,1000,16,64,33756100,196122941000,1,Risiko Sangat Rendah (Cluster 1),-21.620082100602446,-7.015892686337187,-21.620082100602446,-7.015892686337187,-0.30319124481923176,0.19396968556669195,-0.058175664175321454
286,28,1.0,Travel_Rarely,529,Research & Development,2,4,Life Sciences,1,1,Male,79,3,1,Laboratory Technician,3,Single,3485,14935,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,3485.0,580.8333333333334,697.0,0.0,2.75,2.0,0.1875,1,0.0,1.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,3.0,0,2.0,-0.8181818181818181,348.45,0,0.0,0,0.0,2,1.8181818181818181,3485,3168.181818181818,0,0.0,784,21952,0,0,4,8,12145225,42326109125,4,Risiko Sedang (Cluster 4),-17.706712512530334,1.1506219467702983,-17.706712512530334,1.1506219467702983,-10.11504539081147,0.32957790391818415,-0.6508697801660732
287,35,0.0,Travel_Rarely,538,Research & Development,25,2,Other,1,1,Male,54,2,2,Laboratory Technician,4,Single,3681,14004,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,21-30 km,0,1,1840.5,368.1,1227.0,0.0,3.5,3.0,0.25,3,0.0,2.0,0.5,0.0,0.2,0.5,0.6,2.4,0.6451612903225806,0.3,8.064516129032258,1.3333333333333333,0,25.0,-0.6935483870967742,183.95999999999998,0,0.0,0,0.0,75,8.064516129032258,7362,1752.857142857143,12,0.7317073170731708,1225,42875,9,27,625,15625,13549761,49876670241,1,Risiko Sangat Rendah (Cluster 1),-23.671839393442802,-7.44213940857064,-23.671839393442802,-7.44213940857064,0.6063222381136308,0.17322263145931527,0.03744851198534043
288,27,0.0,Travel_Frequently,1410,Sales,3,1,Medical,1,4,Female,71,4,2,Sales Executive,4,Divorced,4647,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,1,0,2323.5,663.8571428571429,2323.5,0.0004302925989672978,4.0,3.25,1.0,0,0.29850746268656714,2.0,0.2857142857142857,0.0,0.2857142857142857,0.7142857142857143,3.0,12.0,0.6557377049180328,0.8571428571428571,0.9677419354838709,2.6666666666666665,4,4.5,-0.528225806451613,232.29000000000002,3,0.3225806451612903,0,0.0,9,0.9677419354838709,9294,2212.8571428571427,6,5.454545454545454,729,19683,36,216,9,27,21594609,100350148023,3,Risiko Rendah (Cluster 3),18.41774460587464,-1.929811526186341,18.41774460587464,-1.929811526186341,-0.5633146216508592,2.2009986338880143,3.8316687377256406
