EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,SalaryPerLevel,SatisfactionIndex,PromotionRatio,CareerProgressIndex,DistanceRiskIndex,AdjustedWorkLifeBalance,JobStabilityIndex,Cluster,RiskLevel,AttritionRiskScore,RiskCategory
317,42,0.0,Travel_Rarely,1332,Research & Development,2,4,Other,1,1,Male,98,2,2,Healthcare Representative,4,Single,6781,17078,3,Y,0,23,4,2,80,0,14,6,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,3390.5,2.5,0.0,0.20833333333333337,1.0986122886681098,3.0,0.17291666666666666,0,Risiko Sedang,10.785619174434089,Sedang
320,54,0.0,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,3,Female,56,3,3,Manufacturing Director,3,Married,10739,13943,8,Y,0,11,3,3,80,1,22,2,3,10,7,0,8,Tinggi (10000-15000),Baru Dipromosikan,50+,11-20 km,3579.6666666666665,3.0,0.0,0.43333333333333335,2.8903717578961645,3.0,0.30514705882352944,0,Risiko Sedang,10.785619174434089,Sedang
321,29,0.0,Travel_Rarely,1328,Research & Development,2,3,Life Sciences,1,3,Male,76,3,1,Research Scientist,2,Married,2703,4956,0,Y,0,23,4,4,80,1,6,3,3,5,4,0,4,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,2703.0,3.0,0.0,0.09166666666666667,1.0986122886681098,3.0,0.39562908496732024,0,Risiko Sedang,10.785619174434089,Sedang
322,26,0.0,Travel_Frequently,1283,Sales,1,3,Medical,1,3,Male,52,2,2,Sales Executive,1,Single,4294,11148,1,Y,0,12,3,2,80,0,7,2,3,7,7,0,7,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,2147.0,2.25,0.0,0.20000000000000004,0.6931471805599453,3.0,0.4661356209150327,0,Risiko Sedang,10.785619174434089,Sedang
323,37,0.0,Non-Travel,1252,Sales,19,2,Medical,1,1,Male,32,3,3,Sales Executive,2,Single,7642,4814,1,Y,1,13,3,4,80,0,10,2,3,10,0,0,9,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,2547.3333333333335,2.5,0.0,0.3333333333333333,2.995732273553991,2.0,0.41707516339869277,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
325,31,0.0,Travel_Rarely,655,Research & Development,7,4,Life Sciences,1,4,Male,48,3,2,Laboratory Technician,4,Divorced,5915,9528,3,Y,0,22,4,4,80,1,10,3,2,7,7,1,7,Sedang (5000-10000),1-2 Tahun,30-39,6-10 km,2957.5,3.5,0.14285714285714285,0.225,2.0794415416798357,2.0,0.4105800653594771,0,Risiko Sedang,10.785619174434089,Sedang
327,45,1.0,Travel_Frequently,306,Sales,26,4,Life Sciences,1,1,Female,100,3,2,Sales Executive,1,Married,4286,5630,2,Y,0,14,3,4,80,2,5,4,3,1,1,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,21-30 km,2143.0,2.25,0.0,0.13333333333333333,3.295836866004329,3.0,0.2145833333333333,0,Risiko Sedang,10.785619174434089,Sedang
328,43,0.0,Travel_Rarely,589,Research & Development,14,2,Life Sciences,1,2,Male,94,3,4,Research Director,1,Married,17159,5200,6,Y,0,24,4,3,80,1,22,3,3,4,1,1,0,Sangat Tinggi (>15000),1-2 Tahun,40-49,11-20 km,4289.75,2.25,0.25,0.46666666666666673,2.70805020110221,3.0,0.12222222222222222,0,Risiko Sedang,10.785619174434089,Sedang
329,29,0.0,Travel_Rarely,986,Research & Development,3,4,Medical,1,2,Male,93,2,3,Research Director,3,Married,11935,21526,1,Y,0,18,3,3,80,0,10,2,3,10,2,0,7,Tinggi (10000-15000),Baru Dipromosikan,< 30,0-5 km,3978.3333333333335,2.75,0.0,0.3333333333333333,1.3862943611198906,3.0,0.4154411764705882,0,Risiko Sedang,10.785619174434089,Sedang
330,30,0.0,Travel_Rarely,231,Sales,8,2,Other,1,3,Male,62,3,3,Sales Executive,3,Divorced,7264,9977,5,Y,0,11,3,1,80,1,10,2,4,8,4,7,7,Sedang (5000-10000),> 5 Tahun,30-39,6-10 km,2421.3333333333335,2.75,0.875,0.31666666666666665,2.1972245773362196,4.0,0.3196078431372549,0,Risiko Sedang,10.785619174434089,Sedang
331,40,0.0,Travel_Frequently,530,Research & Development,1,4,Life Sciences,1,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,0,22,4,4,80,1,22,3,2,22,3,11,11,Tinggi (10000-15000),> 5 Tahun,40-49,0-5 km,3375.75,2.75,0.5,0.6166666666666667,0.6931471805599453,2.0,0.5631535947712418,0,Risiko Sedang,10.785619174434089,Sedang
334,56,0.0,Travel_Frequently,906,Sales,6,3,Life Sciences,1,3,Female,86,4,4,Sales Executive,1,Married,13212,18256,9,Y,0,11,3,4,80,3,36,0,2,7,7,7,7,Tinggi (10000-15000),> 5 Tahun,50+,6-10 km,3303.0,2.5,1.0,0.6083333333333333,1.9459101490553132,2.0,0.24391339869281045,0,Risiko Sedang,10.785619174434089,Sedang
335,25,0.0,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,1,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,Y,0,11,3,2,80,0,6,3,2,3,2,1,2,Sedang (5000-10000),1-2 Tahun,< 30,11-20 km,3116.0,2.0,0.3333333333333333,0.15833333333333335,2.9444389791664403,2.0,0.27038398692810456,0,Risiko Sedang,10.785619174434089,Sedang
336,42,0.0,Non-Travel,179,Human Resources,2,5,Medical,1,4,Male,79,4,2,Human Resources,1,Married,6272,12858,7,Y,0,16,3,1,80,1,10,3,4,4,3,0,3,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,3136.0,2.5,0.0,0.19999999999999998,1.0986122886681098,4.0,0.16633986928104574,0,Risiko Sedang,10.785619174434089,Sedang
337,32,0.0,Travel_Frequently,967,Sales,8,3,Marketing,1,2,Female,43,3,3,Sales Executive,4,Single,8998,15589,1,Y,0,14,3,4,80,0,9,2,3,9,8,3,7,Sedang (5000-10000),3-5 Tahun,30-39,6-10 km,2999.3333333333335,3.25,0.3333333333333333,0.31666666666666665,2.1972245773362196,3.0,0.49252450980392154,0,Risiko Sedang,10.785619174434089,Sedang
338,32,0.0,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,1,Male,80,3,2,Laboratory Technician,4,Married,5309,21146,1,Y,0,15,3,4,80,2,10,2,3,10,8,4,7,Sedang (5000-10000),3-5 Tahun,30-39,21-30 km,2654.5,3.0,0.4,0.25,3.2188758248682006,3.0,0.4987745098039216,0,Risiko Sedang,10.785619174434089,Sedang
339,55,0.0,Travel_Rarely,147,Research & Development,20,2,Technical Degree,1,2,Male,37,3,2,Laboratory Technician,4,Married,5415,15972,3,Y,1,19,3,4,80,1,12,4,3,10,7,0,8,Sedang (5000-10000),Baru Dipromosikan,50+,11-20 km,2707.5,3.25,0.0,0.26666666666666666,3.044522437723423,2.0,0.4440359477124183,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
343,27,0.0,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,1,Male,87,1,1,Laboratory Technician,3,Married,4621,5869,1,Y,0,19,3,4,80,3,3,4,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,4621.0,2.75,0.3333333333333333,0.05000000000000001,2.1972245773362196,3.0,0.29816176470588235,0,Risiko Sedang,10.785619174434089,Sedang
344,38,0.0,Travel_Frequently,1186,Research & Development,3,4,Other,1,3,Male,44,3,1,Research Scientist,3,Married,2821,2997,3,Y,0,16,3,1,80,1,8,2,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2821.0,2.5,1.0,0.08333333333333333,1.3862943611198906,3.0,0.2363562091503268,0,Risiko Sedang,10.785619174434089,Sedang
345,37,0.0,Travel_Frequently,1231,Sales,21,2,Medical,1,3,Female,54,3,1,Sales Representative,4,Married,2973,21222,5,Y,0,15,3,2,80,1,10,3,3,5,4,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,21-30 km,2973.0,3.0,0.0,0.125,3.091042453358316,3.0,0.19791666666666666,0,Risiko Sedang,10.785619174434089,Sedang
347,26,0.0,Travel_Frequently,496,Research & Development,11,2,Medical,1,1,Male,60,3,2,Healthcare Representative,1,Married,4741,22722,1,Y,1,13,3,3,80,1,5,3,3,5,3,3,3,Rendah (< 5000),3-5 Tahun,< 30,11-20 km,2370.5,2.0,0.6,0.16666666666666666,2.4849066497880004,2.0,0.3392565359477124,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
349,45,0.0,Travel_Rarely,252,Research & Development,1,3,Other,1,3,Male,70,4,5,Manager,4,Married,19202,15970,0,Y,0,11,3,3,80,1,25,2,3,24,0,1,7,Sangat Tinggi (>15000),1-2 Tahun,40-49,0-5 km,3840.4,3.25,0.041666666666666664,0.7416666666666667,0.6931471805599453,3.0,0.5029411764705882,0,Risiko Sedang,10.785619174434089,Sedang
350,26,0.0,Travel_Rarely,1443,Sales,23,3,Marketing,1,3,Female,47,2,2,Sales Executive,4,Married,4157,21436,7,Y,1,19,3,3,80,1,5,2,2,2,2,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,2078.5,3.0,0.0,0.14166666666666666,3.1780538303479458,1.3333333333333333,0.09583333333333333,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
351,41,0.0,Travel_Rarely,802,Sales,9,1,Life Sciences,1,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Y,1,13,3,3,80,1,12,2,3,9,7,0,7,Sedang (5000-10000),Baru Dipromosikan,40-49,6-10 km,2729.6666666666665,3.0,0.0,0.34166666666666673,2.302585092994046,2.0,0.42308006535947706,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
352,19,0.0,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,Y,0,25,4,3,80,0,1,4,3,1,1,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,2552.0,2.5,0.0,0.016666666666666666,2.302585092994046,3.0,0.24236111111111108,0,Risiko Sedang,10.785619174434089,Sedang
353,40,0.0,Travel_Rarely,630,Sales,4,4,Marketing,1,3,Male,67,2,3,Sales Executive,4,Married,10855,8552,7,Y,0,11,3,1,80,1,15,2,2,12,11,2,11,Tinggi (10000-15000),1-2 Tahun,40-49,0-5 km,3618.3333333333335,2.5,0.16666666666666666,0.39166666666666666,1.6094379124341003,2.0,0.44509803921568625,0,Risiko Sedang,10.785619174434089,Sedang
355,43,0.0,Travel_Frequently,559,Research & Development,10,4,Life Sciences,1,3,Female,82,2,2,Laboratory Technician,3,Divorced,5257,6227,1,Y,0,11,3,2,80,1,9,3,4,9,7,0,0,Sedang (5000-10000),Baru Dipromosikan,40-49,6-10 km,2628.5,3.0,0.0,0.2333333333333333,2.3978952727983707,4.0,0.37569444444444444,0,Risiko Sedang,10.785619174434089,Sedang
356,35,0.0,Non-Travel,727,Research & Development,3,3,Life Sciences,1,3,Male,41,2,1,Laboratory Technician,3,Married,1281,16900,1,Y,0,18,3,3,80,2,1,3,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,1281.0,3.0,0.0,0.016666666666666666,1.3862943611198906,3.0,0.22847222222222222,0,Risiko Sedang,10.785619174434089,Sedang
357,52,0.0,Travel_Rarely,621,Sales,3,4,Marketing,1,3,Male,31,2,4,Manager,1,Married,16856,10084,1,Y,0,11,3,1,80,0,34,3,4,34,6,1,16,Sangat Tinggi (>15000),1-2 Tahun,50+,0-5 km,4214.0,2.25,0.029411764705882353,0.8166666666666668,1.3862943611198906,4.0,0.7533496732026144,0,Risiko Sedang,10.785619174434089,Sedang
358,49,0.0,Travel_Rarely,470,Research & Development,20,4,Medical,1,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,Y,0,14,3,3,80,0,16,2,2,15,11,5,11,Sedang (5000-10000),3-5 Tahun,40-49,11-20 km,3283.5,2.25,0.3333333333333333,0.3416666666666666,3.044522437723423,2.0,0.6305147058823529,0,Risiko Sedang,10.785619174434089,Sedang
359,37,0.0,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,3,Male,84,4,1,Laboratory Technician,3,Single,3500,25470,0,Y,0,14,3,1,80,0,7,2,1,6,5,1,3,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,3500.0,2.0,0.16666666666666666,0.10833333333333335,1.791759469228055,1.0,0.401062091503268,0,Risiko Sedang,10.785619174434089,Sedang
360,43,0.0,Travel_Frequently,313,Research & Development,21,3,Medical,1,4,Male,61,3,1,Laboratory Technician,4,Married,2258,15238,7,Y,0,20,4,1,80,1,8,1,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,40-49,21-30 km,2258.0,3.0,0.3333333333333333,0.09166666666666667,3.091042453358316,3.0,0.1314950980392157,0,Risiko Sedang,10.785619174434089,Sedang
362,23,0.0,Travel_Rarely,541,Sales,2,1,Technical Degree,1,3,Male,62,3,1,Sales Representative,1,Divorced,2322,9518,3,Y,0,13,3,3,80,1,3,3,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,2322.0,2.5,0.0,0.025000000000000005,1.0986122886681098,3.0,0.16666666666666666,0,Risiko Sedang,10.785619174434089,Sedang
363,55,0.0,Travel_Rarely,836,Research & Development,8,3,Medical,1,4,Female,33,3,4,Manager,3,Divorced,14756,19730,2,Y,1,14,3,3,80,3,21,2,3,5,0,0,2,Tinggi (10000-15000),Baru Dipromosikan,50+,6-10 km,3689.0,3.25,0.0,0.4666666666666666,2.1972245773362196,2.0,0.2551062091503268,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
364,53,0.0,Travel_Rarely,102,Research & Development,23,4,Life Sciences,1,4,Female,72,3,4,Research Director,4,Single,14275,20206,6,Y,0,18,3,3,80,0,33,0,3,12,9,3,8,Tinggi (10000-15000),3-5 Tahun,50+,21-30 km,3568.75,3.5,0.25,0.6250000000000001,3.1780538303479458,3.0,0.4009803921568627,0,Risiko Sedang,10.785619174434089,Sedang
365,34,0.0,Travel_Frequently,669,Research & Development,1,3,Medical,1,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,0,Y,0,20,4,3,80,0,14,3,3,13,9,4,9,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,2671.5,2.75,0.3076923076923077,0.30833333333333335,0.6931471805599453,3.0,0.5886029411764706,0,Risiko Sedang,10.785619174434089,Sedang
366,58,1.0,Travel_Rarely,289,Research & Development,2,3,Technical Degree,1,4,Male,51,3,1,Research Scientist,3,Single,2479,26227,4,Y,0,24,4,1,80,0,7,4,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,50+,0-5 km,2479.0,2.75,0.0,0.06666666666666667,1.0986122886681098,3.0,0.1451388888888889,0,Risiko Sedang,10.785619174434089,Sedang
367,34,0.0,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,1,Male,45,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,0,17,3,3,80,0,7,1,2,6,2,0,4,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,3878.0,2.5,0.0,0.19166666666666668,1.3862943611198906,2.0,0.3741013071895425,0,Risiko Sedang,10.785619174434089,Sedang
368,30,0.0,Non-Travel,829,Research & Development,1,1,Life Sciences,1,3,Male,88,2,3,Manufacturing Director,3,Single,8474,20925,1,Y,0,22,4,3,80,0,12,2,3,11,8,5,8,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,2824.6666666666665,3.0,0.45454545454545453,0.3583333333333334,0.6931471805599453,3.0,0.5197303921568628,0,Risiko Sedang,10.785619174434089,Sedang
369,32,0.0,Travel_Rarely,120,Research & Development,6,5,Life Sciences,1,3,Male,43,3,1,Research Scientist,3,Single,3038,12430,3,Y,0,20,4,1,80,0,8,2,3,5,4,1,4,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,3038.0,2.5,0.2,0.10833333333333334,1.9459101490553132,3.0,0.31229575163398693,0,Risiko Sedang,10.785619174434089,Sedang
370,36,0.0,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,1,4,Male,62,3,2,Laboratory Technician,2,Single,5914,9945,8,Y,0,16,3,4,80,0,16,3,4,13,11,3,7,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,2957.0,3.5,0.23076923076923078,0.325,1.791759469228055,4.0,0.3647467320261438,0,Risiko Sedang,10.785619174434089,Sedang
373,40,0.0,Travel_Frequently,1184,Sales,2,4,Medical,1,2,Male,62,3,2,Sales Executive,2,Married,4327,25440,5,Y,0,12,3,4,80,3,5,2,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,0-5 km,2163.5,2.75,0.0,0.125,1.0986122886681098,3.0,0.1111111111111111,0,Risiko Sedang,10.785619174434089,Sedang
374,36,0.0,Non-Travel,1105,Research & Development,24,4,Life Sciences,1,2,Female,47,3,2,Laboratory Technician,2,Married,5674,6927,7,Y,0,15,3,3,80,1,11,3,3,9,8,0,8,Sedang (5000-10000),Baru Dipromosikan,30-39,21-30 km,2837.0,2.5,0.0,0.25,3.2188758248682006,3.0,0.3405637254901961,0,Risiko Sedang,10.785619174434089,Sedang
375,21,0.0,Travel_Rarely,391,Research & Development,15,2,Life Sciences,1,3,Male,96,3,1,Research Scientist,4,Single,1232,19281,1,Y,0,14,3,4,80,0,0,6,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,11-20 km,1232.0,3.5,0.0,0.0,2.772588722239781,3.0,0.2222222222222222,0,Risiko Sedang,10.785619174434089,Sedang
377,34,0.0,Travel_Rarely,204,Sales,14,3,Technical Degree,1,3,Female,31,3,1,Sales Representative,3,Divorced,2579,2912,1,Y,1,18,3,4,80,2,8,3,3,8,2,0,6,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,2579.0,3.25,0.0,0.13333333333333333,2.70805020110221,2.0,0.388235294117647,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
379,34,0.0,Travel_Rarely,665,Research & Development,6,4,Other,1,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,Y,0,14,3,3,80,0,16,3,3,16,13,2,10,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,2404.5,2.5,0.125,0.35000000000000003,1.9459101490553132,3.0,0.6498366013071896,0,Risiko Sedang,10.785619174434089,Sedang
381,39,0.0,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,1,4,Female,42,2,2,Human Resources,4,Married,5204,7790,8,Y,0,11,3,3,80,2,13,2,3,5,4,0,4,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,2602.0,3.5,0.0,0.2333333333333333,1.0986122886681098,3.0,0.17340686274509803,0,Risiko Sedang,10.785619174434089,Sedang
382,45,0.0,Travel_Rarely,549,Research & Development,8,4,Other,1,4,Male,75,3,2,Research Scientist,4,Married,3697,9278,9,Y,0,14,3,1,80,2,12,3,3,10,9,9,8,Rendah (< 5000),> 5 Tahun,40-49,6-10 km,1848.5,3.0,0.9,0.26666666666666666,2.1972245773362196,3.0,0.30514705882352944,0,Risiko Sedang,10.785619174434089,Sedang
385,31,1.0,Travel_Frequently,307,Research & Development,29,2,Medical,1,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,0,Y,0,11,3,2,80,0,6,2,4,5,4,1,4,Rendah (< 5000),1-2 Tahun,30-39,21-30 km,3479.0,2.75,0.2,0.09166666666666667,3.4011973816621555,4.0,0.39562908496732024,0,Risiko Sedang,10.785619174434089,Sedang
386,38,0.0,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,2,Male,42,3,2,Sales Executive,4,Single,6861,4981,8,Y,1,12,3,3,80,0,19,1,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,3430.5,3.0,0.0,0.25000000000000006,1.3862943611198906,2.0,0.034027777777777775,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
388,31,0.0,Travel_Frequently,1327,Research & Development,3,4,Medical,1,2,Male,73,3,3,Research Director,3,Divorced,13675,13523,9,Y,0,12,3,1,80,1,9,3,3,2,2,2,2,Tinggi (10000-15000),1-2 Tahun,30-39,0-5 km,4558.333333333333,2.25,1.0,0.25833333333333336,1.3862943611198906,3.0,0.06968954248366013,0,Risiko Sedang,10.785619174434089,Sedang
389,26,0.0,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Y,1,13,3,3,80,1,3,2,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,2659.0,3.25,0.0,0.05000000000000001,1.9459101490553132,2.0,0.29816176470588235,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
391,30,0.0,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,0,12,3,1,80,1,10,6,3,9,2,6,7,Rendah (< 5000),> 5 Tahun,30-39,6-10 km,2313.5,2.25,0.6666666666666666,0.24166666666666667,1.9459101490553132,3.0,0.436968954248366,0,Risiko Sedang,10.785619174434089,Sedang
393,34,0.0,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,0,11,3,4,80,1,10,0,2,9,7,1,6,Sedang (5000-10000),1-2 Tahun,30-39,6-10 km,2833.3333333333335,3.5,0.1111111111111111,0.325,2.302585092994046,2.0,0.49170751633986925,0,Risiko Sedang,10.785619174434089,Sedang
394,35,0.0,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Y,1,14,3,4,80,0,4,3,3,3,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,3506.0,3.25,0.6666666666666666,0.05833333333333334,1.9459101490553132,2.0,0.32593954248366014,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
395,27,0.0,Travel_Rarely,1240,Research & Development,2,4,Life Sciences,1,4,Female,33,3,1,Laboratory Technician,1,Divorced,2341,19715,1,Y,0,13,3,4,80,1,1,6,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,2341.0,3.0,0.0,0.016666666666666666,1.0986122886681098,3.0,0.22847222222222222,0,Risiko Sedang,10.785619174434089,Sedang
399,31,0.0,Travel_Rarely,691,Research & Development,5,4,Technical Degree,1,3,Male,86,3,1,Research Scientist,4,Married,4821,10077,0,Y,1,12,3,3,80,1,6,4,3,5,2,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,4821.0,3.25,0.0,0.09166666666666667,1.791759469228055,2.0,0.3531454248366013,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
400,39,0.0,Travel_Frequently,443,Research & Development,8,1,Life Sciences,1,3,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,Y,0,11,3,1,80,1,8,3,3,8,3,0,7,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,3755.0,2.5,0.0,0.13333333333333333,2.1972245773362196,3.0,0.4168300653594771,0,Risiko Sedang,10.785619174434089,Sedang
401,29,0.0,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,1,3,Male,81,4,1,Research Scientist,3,Married,2700,23779,1,Y,0,24,4,3,80,1,10,3,3,10,7,0,7,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,2700.0,3.0,0.0,0.16666666666666666,3.1780538303479458,3.0,0.4848856209150326,0,Risiko Sedang,10.785619174434089,Sedang
403,29,1.0,Travel_Rarely,121,Sales,27,3,Marketing,1,2,Female,35,3,3,Sales Executive,4,Married,7639,24525,1,Y,0,22,4,4,80,3,10,3,2,10,4,1,9,Sedang (5000-10000),1-2 Tahun,< 30,21-30 km,2546.3333333333335,3.0,0.1,0.3333333333333333,3.332204510175204,2.0,0.47263071895424835,0,Risiko Sedang,10.785619174434089,Sedang
404,44,1.0,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,0,12,3,3,80,0,10,4,4,3,2,1,2,Rendah (< 5000),1-2 Tahun,40-49,0-5 km,2362.0,2.25,0.3333333333333333,0.10833333333333334,1.3862943611198906,4.0,0.21482843137254903,0,Risiko Sedang,10.785619174434089,Sedang
405,26,0.0,Travel_Rarely,841,Research & Development,6,3,Other,1,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,Y,0,19,3,3,80,0,5,3,2,5,4,4,3,Rendah (< 5000),3-5 Tahun,< 30,6-10 km,2368.0,2.5,0.8,0.08333333333333333,1.9459101490553132,2.0,0.3531454248366013,0,Risiko Sedang,10.785619174434089,Sedang
406,48,0.0,Travel_Rarely,163,Sales,2,5,Marketing,1,2,Female,37,3,2,Sales Executive,4,Married,4051,19658,2,Y,0,14,3,1,80,1,14,2,3,9,7,6,7,Rendah (< 5000),> 5 Tahun,40-49,0-5 km,2025.5,2.5,0.6666666666666666,0.275,1.0986122886681098,3.0,0.45085784313725485,0,Risiko Sedang,10.785619174434089,Sedang
407,38,0.0,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Y,1,20,4,2,80,0,19,2,3,3,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2158.5,3.0,0.6666666666666666,0.26666666666666666,1.3862943611198906,2.0,0.2426062091503268,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
409,23,1.0,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,3,Male,63,4,1,Laboratory Technician,1,Married,1601,3445,1,Y,1,21,4,3,80,2,1,2,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,1601.0,2.5,0.0,0.008333333333333333,1.9459101490553132,2.0,0.2222222222222222,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
411,50,0.0,Travel_Rarely,939,Research & Development,24,3,Life Sciences,1,4,Male,95,3,4,Manufacturing Director,3,Married,13973,4161,3,Y,1,18,3,4,80,1,22,2,3,12,11,1,5,Tinggi (10000-15000),1-2 Tahun,50+,21-30 km,3493.25,3.5,0.08333333333333333,0.5333333333333333,3.2188758248682006,2.0,0.46797385620915033,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
412,37,0.0,Travel_Rarely,1189,Sales,3,3,Life Sciences,1,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,Y,0,12,3,1,80,0,12,3,3,5,3,1,3,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,2476.0,2.75,0.2,0.30833333333333335,1.3862943611198906,3.0,0.3114787581699346,0,Risiko Sedang,10.785619174434089,Sedang
414,31,0.0,Travel_Rarely,1398,Human Resources,8,2,Medical,1,4,Female,96,4,1,Human Resources,2,Single,2109,24609,9,Y,0,18,3,4,80,0,8,3,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,2109.0,3.25,0.0,0.09166666666666667,2.1972245773362196,3.0,0.07593954248366014,0,Risiko Sedang,10.785619174434089,Sedang
