EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Gender_Numeric,Cluster,PC1,PC2,Cluster_Label,Cluster_Short,Satisfaction_Index,Turnover_Risk_Score,PC3,PC4,PC5,Income_Level_Ratio,Income_Experience_Ratio,Salary_Hike_Effectiveness,Stock_Income_Ratio,Overtime_Balance_Impact,Satisfaction_Overtime_Ratio,Promotion_Rate,Career_Stagnation,Role_Stability,Manager_Change_Rate,Job_Stability,Loyalty_Index,Distance_Strain,Job_Intensity,Commute_Burden,Age_squared,Distance_Strain_squared,Career_Stagnation_squared,Turnover_Risk_Score_squared
443,39,0.0,Travel_Rarely,117,Research & Development,10,1,Medical,1,3,Male,99,3,4,Manager,1,Married,17068,5355,1,Y,Yes,14,3,4,80,0,21,3,3,21,9,11,10,Sangat Tinggi (>15000),> 5 Tahun,30-39,6-10 km,1,1,0,-0.05649565267549872,4.725539068187521,Risiko Rendah (Cluster 0),R2: C0,2.0,2,3.074894883339954,0.41077870251495674,-0.7313123553174828,4162.926829268293,775.8181818181819,4.516129032258064,0.0,2,2.5,0.3333333333333333,0.5,0.42654028436018954,0.4739336492890995,10.5,10.5,3.225806451612903,6,15.0,1521,10.405827263267428,0.25,3.7930703694068684
444,33,0.0,Travel_Rarely,117,Research & Development,9,3,Medical,1,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10,Rendah (< 5000),3-5 Tahun,30-39,6-10 km,0,1,0,-1.3966514031346662,4.419029027439287,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-1.7555616294907366,-0.7667479436119176,4.126210781839717,2528.181818181818,173.8125,4.193548387096774,0.3594536304816679,0,25.0,0.2,0.26666666666666666,0.7092198581560284,0.7092198581560284,14.0,56.0,2.903225806451613,3,9.0,1089,8.428720083246619,0.07111111111111111,0.1817692796855127
446,59,0.0,Travel_Rarely,326,Sales,3,3,Life Sciences,1,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5,Sedang (5000-10000),Baru Dipromosikan,50+,0-5 km,0,0,0,-1.4572510237176834,-0.8235922897555337,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.9407571958810579,-0.886591173827142,-1.9005866436792997,2462.3809523809523,369.35714285714283,5.483870967741935,0.0,0,35.0,2.0,0.0,0.1639344262295082,0.819672131147541,1.0,4.0,0.9677419354838709,2,3.0,3481,0.9365244536940686,0.0,2.7331555671175862
447,36,0.0,Travel_Rarely,928,Sales,1,2,Life Sciences,1,2,Male,56,3,2,Sales Executive,4,Married,6201,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,1,1,0,-1.1869353741183482,4.058092518024008,Risiko Rendah (Cluster 0),R2: C0,3.0,2,2.3279696381084043,-1.4543261732817374,1.9720569420315477,2952.8571428571427,326.36842105263156,4.516129032258064,0.16123831022250887,3,2.727272727272727,0.4,0.21052631578947367,0.7734806629834253,0.6077348066298343,9.0,36.0,0.47619047619047616,6,1.5,1296,0.22675736961451246,0.04432132963988919,0.9383248220802629
448,37,0.0,Travel_Frequently,663,Research & Development,11,3,Other,1,2,Male,47,3,3,Research Director,4,Divorced,12185,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7,Tinggi (10000-15000),Baru Dipromosikan,30-39,11-20 km,1,1,0,-0.019539565517994406,1.2956526117476637,Risiko Rendah (Cluster 0),R2: C0,3.5,2,2.2315258724897222,-2.62692999132221,0.6304959666968981,3930.6451612903224,1107.7272727272727,4.516129032258064,0.2461841457410143,2,2.727272727272727,3.0,0.0,0.7920792079207921,0.6930693069306931,5.0,20.0,3.5483870967741935,6,16.5,1369,12.59105098855359,0.0,0.7307492195629555
450,28,0.0,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,1,4,Female,66,3,1,Research Scientist,4,Single,3310,4488,1,Y,No,21,4,4,80,0,5,3,3,5,3,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,0,0,0,-0.8329815203234266,-1.1932589715067945,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.38113868510119675,-0.476377275090607,1.4317000872644372,3009.090909090909,551.6666666666666,5.121951219512195,0.0,0,37.5,1.0,0.0,0.5882352941176471,0.3921568627450981,2.5,10.0,2.5806451612903225,3,8.0,784,6.659729448491155,0.0,2.614480359001041
451,49,0.0,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,11-20 km,1,1,0,0.2871439759696053,6.214807479571783,Risiko Rendah (Cluster 0),R2: C0,3.0,2,-0.9051820490607048,-4.986682876068631,0.20900538502819865,3823.921568627451,609.4375,5.483870967741935,0.05127416294928985,2,2.954545454545454,5.0,0.0,0.28938906752411575,0.28938906752411575,15.5,46.5,5.806451612903226,4,27.0,2401,33.714880332986475,0.0,0.9132576742976065
452,34,0.0,Travel_Rarely,254,Research & Development,1,2,Life Sciences,1,2,Male,83,2,1,Research Scientist,4,Married,3622,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,1,1,0,-1.34427173576728,-0.47736641466912944,Risiko Rendah (Cluster 0),R2: C0,3.5,2,0.734519672406935,-0.3226788841569611,1.3623478075432411,3292.7272727272725,517.4285714285714,4.193548387096774,0.27601435274634284,2,2.954545454545454,0.5,0.14285714285714285,0.819672131147541,0.49180327868852464,3.0,12.0,0.3225806451612903,4,1.5,1156,0.1040582726326743,0.02040816326530612,0.48021067818386437
456,35,1.0,Travel_Rarely,1204,Sales,4,3,Technical Degree,1,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,0,Y,Yes,22,4,1,80,0,9,2,3,8,7,4,7,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,1,1,0,-0.34824363876788866,1.5509719918491873,Risiko Rendah (Cluster 0),R2: C0,2.0,2,3.37629573204961,0.2555479642063426,0.38874606157520214,3090.967741935484,958.2,5.365853658536586,0.0,2,2.0454545454545454,0.6,0.4444444444444444,0.8641975308641976,0.8641975308641976,8.0,8.0,1.2903225806451613,6,6.0,1225,1.6649323621227887,0.19753086419753085,3.5831504685833937
457,27,0.0,Travel_Frequently,994,Sales,8,3,Life Sciences,1,4,Male,37,3,3,Sales Executive,3,Single,8726,2975,1,Y,No,15,3,4,80,0,9,0,3,9,8,1,7,Sedang (5000-10000),1-2 Tahun,< 30,6-10 km,0,1,0,-1.051510309991889,0.49063630527954594,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-0.3688867798897173,-0.7739924360333994,0.7436355925363036,2814.8387096774195,872.6,4.838709677419355,0.0,0,35.0,1.5,0.1,0.8791208791208791,0.7692307692307693,4.5,13.5,2.5806451612903225,3,8.0,729,6.659729448491155,0.010000000000000002,1.6690972944849116
458,48,0.0,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,1,3,Male,78,2,3,Healthcare Representative,3,Single,10999,22245,7,Y,No,14,3,2,80,0,27,3,3,15,11,4,8,Tinggi (10000-15000),3-5 Tahun,40-49,0-5 km,0,1,0,-1.811990333873453,1.5178393317131293,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.5945904838236742,0.09200243182055051,-2.574034861702212,3548.064516129032,392.82142857142856,4.516129032258064,0.0,0,27.5,0.6,0.25,0.728476821192053,0.5298013245033113,1.875,5.625,1.2903225806451613,2,4.0,2304,1.6649323621227887,0.0625,0.5564678720083247
459,41,0.0,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4,Rendah (< 5000),1-2 Tahun,40-49,6-10 km,0,1,0,-0.7153239154213697,-1.6695431694966505,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-0.38346912164960467,0.1933626929970926,0.30921890122144613,2034.5454545454543,279.75,5.121951219512195,0.4466279589102278,0,27.5,0.5,0.16666666666666666,0.0,0.7843137254901962,1.6666666666666667,1.6666666666666667,2.903225806451613,3,9.0,1681,8.428720083246619,0.027777777777777776,0.5645179355994913
460,36,0.0,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,1,0,-1.3553488320644351,0.5033902466583096,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-0.5902692331721275,-0.6728926718420966,0.500174188280523,3356.363636363636,284.0,3.8709677419354835,0.0,0,25.0,1.0,0.0,0.9009009009009009,0.6306306306306306,5.5,11.0,1.4285714285714286,3,3.0,1296,2.0408163265306123,0.0,1.2257653061224492
461,40,0.0,Non-Travel,1151,Research & Development,9,5,Life Sciences,1,4,Male,63,2,2,Healthcare Representative,4,Married,4876,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,0,1,0,1.5459984495819348,-2.0304419277415415,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-2.2889900458662775,-0.22039187201108656,-0.8512677577517971,2321.904761904762,812.6666666666666,4.516129032258064,0.2050440844781628,0,32.5,2.0,0.0,0.6451612903225806,0.6451612903225806,0.3,1.2,8.181818181818182,2,9.0,1600,66.94214876033058,0.0,0.6509555785123968
463,31,0.0,Travel_Rarely,746,Research & Development,8,4,Life Sciences,1,3,Female,61,3,2,Manufacturing Director,4,Single,4424,20682,1,Y,No,23,4,4,80,0,11,2,3,11,7,1,8,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,0,0,-1.0601527973327463,0.9874849873989793,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.7193756051021674,-0.7648455266851288,1.5773180130635176,2106.6666666666665,368.6666666666667,5.609756097560976,0.0,0,35.0,1.0,0.08333333333333333,0.6306306306306306,0.7207207207207208,5.5,22.0,2.5806451612903225,3,8.0,961,6.659729448491155,0.006944444444444444,1.756337437854087
464,20,1.0,Travel_Rarely,1362,Research & Development,10,1,Medical,1,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,1,1,0,0.24822402065439486,-1.9650034644306253,Risiko Rendah (Cluster 0),R2: C0,3.0,2,3.0900237737030287,0.9698256476571134,2.031596263473625,917.2727272727273,504.5,3.5483870967741935,0.0,2,3.1818181818181817,0.5,0.5,0.0,0.9090909090909091,0.5,1.5,3.225806451612903,6,15.0,400,10.405827263267428,0.25,2.4730098855359004
466,36,1.0,Travel_Rarely,318,Research & Development,9,3,Medical,1,4,Male,79,2,1,Research Scientist,3,Married,3388,21777,0,Y,Yes,17,3,1,80,1,2,0,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,1,1,0,0.5353699918910682,-2.1934381397005493,Risiko Rendah (Cluster 0),R2: C0,2.5,2,1.3164902153722502,-0.7494661853202546,0.6871277706544021,3079.9999999999995,1129.3333333333333,5.483870967741935,0.29507229271171437,3,2.2727272727272725,1.0,0.0,0.0,0.0,1.0,3.0,4.285714285714286,4,13.5,1296,18.36734693877551,0.0,1.3890306122448974
468,35,0.0,Travel_Frequently,944,Sales,1,3,Marketing,1,3,Female,92,3,3,Sales Executive,3,Single,8789,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,0,0,0,-1.735059130272266,0.4677131701936177,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.6755679179508793,-1.6038410171896103,0.31400012617328327,2835.1612903225805,799.0,4.516129032258064,0.0,0,27.5,3.0,0.0,0.6930693069306931,0.7920792079207921,5.0,15.0,0.24390243902439027,3,1.0,1225,0.05948839976204641,0.0,1.824146713265913
469,24,0.0,Travel_Rarely,1206,Research & Development,17,1,Medical,1,4,Female,41,2,2,Manufacturing Director,3,Divorced,4377,24117,1,Y,No,15,3,2,80,2,5,6,3,4,2,3,2,Rendah (< 5000),3-5 Tahun,< 30,11-20 km,0,0,0,0.14252934033386166,-1.053529513384762,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.8518833734861593,2.2423534166847436,1.5663979479965642,2084.285714285714,729.5,4.838709677419355,0.4568296025582458,0,30.0,0.5,0.6,0.48780487804878053,0.48780487804878053,2.0,6.0,5.483870967741935,2,17.0,576,30.072840790842868,0.36,0.06169614984391255
470,23,0.0,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,0,-1.1339103160016044,-3.041047080660074,Risiko Rendah (Cluster 0),R2: C0,3.0,0,0.2051033987105496,0.43731444409243114,2.230184066707997,1111.8181818181818,611.5,5.365853658536586,0.8169934640522876,0,35.0,1.0,0.0,0.0,0.9090909090909091,0.5,1.5,0.3225806451612903,3,1.0,529,0.1040582726326743,0.0,2.9506373569198754
471,28,0.0,Travel_Rarely,1476,Research & Development,16,2,Medical,1,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Sedang (5000-10000),Baru Dipromosikan,< 30,11-20 km,0,1,0,0.3092477198599526,-0.13665674654728865,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-0.16609655965017617,-1.4289965304404422,0.9445731845648807,2695.714285714286,566.1,6.129032258064516,0.0,0,22.5,2.0,0.0,0.3703703703703704,0.8641975308641976,8.0,8.0,5.161290322580645,4,16.0,784,26.63891779396462,0.0,0.37072385535900104
472,60,0.0,Travel_Rarely,1179,Sales,16,4,Marketing,1,1,Male,84,3,2,Sales Executive,1,Single,5405,11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2,Sedang (5000-10000),1-2 Tahun,50+,11-20 km,0,1,0,0.31502254350296055,-0.5374066107552778,Risiko Rendah (Cluster 0),R2: C0,2.0,0,0.0801621036721143,1.7386391759242048,-3.1104649233183603,2573.809523809524,491.3636363636364,4.516129032258064,0.0,0,22.5,0.6666666666666666,0.6666666666666666,0.9523809523809523,0.9523809523809523,0.2222222222222222,0.2222222222222222,5.161290322580645,3,16.0,3600,26.63891779396462,0.4444444444444444,0.524845719158284
473,47,0.0,Travel_Frequently,1379,Research & Development,16,4,Medical,1,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,6759,1,Y,Yes,19,3,3,80,0,20,3,4,19,10,2,7,Sedang (5000-10000),1-2 Tahun,40-49,11-20 km,1,1,0,0.22895982660033565,3.415554475371417,Risiko Rendah (Cluster 0),R2: C0,3.5,2,3.411799778068177,-2.710697922111817,1.2983914898847224,2412.8571428571427,241.28571428571428,6.129032258064516,0.0,1,2.954545454545454,0.6666666666666666,0.1,0.5235602094240838,0.36649214659685864,9.5,28.5,3.9024390243902443,8,24.0,2209,15.22903033908388,0.010000000000000002,0.931695791195717
474,41,0.0,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Sangat Tinggi (>15000),> 5 Tahun,40-49,6-10 km,0,1,0,-0.65121047460143,4.2041028373389695,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.826660574367843,1.2146569538118668,-1.3442519750537552,3753.137254901961,797.5416666666666,4.838709677419355,0.15672343537770347,0,25.0,0.38461538461538464,0.5454545454545454,0.2843601895734597,0.2843601895734597,5.25,21.0,4.761904761904762,2,10.0,1681,22.675736961451246,0.29752066115702475,0.10055213545473286
475,24,0.0,Travel_Rarely,477,Research & Development,24,3,Medical,1,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2,Rendah (< 5000),1-2 Tahun,< 30,21-30 km,0,1,0,1.7645418632825445,-1.7455344272070747,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-1.0403990290439984,0.44072231891040725,-0.239806546763994,3269.9999999999995,513.8571428571429,5.365853658536586,0.0,0,32.5,0.5,0.2,0.7317073170731708,0.48780487804878053,0.4444444444444444,0.8888888888888888,7.741935483870967,3,24.0,576,59.93756503642039,0.04000000000000001,0.20322645681581675
476,29,0.0,Travel_Rarely,1086,Research & Development,7,1,Medical,1,1,Female,62,2,1,Laboratory Technician,4,Divorced,2532,6054,6,Y,No,14,3,3,80,3,8,5,3,4,3,0,3,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,0,0,0,-1.0385485489024942,-2.402404791506071,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-1.4079003054018642,0.8459016859926237,1.2359498379966327,2301.8181818181815,281.3333333333333,4.516129032258064,1.1843663639952626,0,27.5,1.0,0.0,0.7317073170731708,0.7317073170731708,0.5714285714285714,2.2857142857142856,2.258064516129032,2,7.0,841,5.09885535900104,0.0,1.3206458116545265
477,37,1.0,Travel_Frequently,504,Research & Development,10,3,Medical,1,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,0,Tinggi (10000-15000),Baru Dipromosikan,30-39,6-10 km,0,1,0,-0.6564612446014315,-2.0903275979788,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-0.8987057882901788,-1.3797045816512044,-1.4475926789792057,3241.290322580645,558.2222222222222,3.5483870967741935,0.1990247785849338,0,22.5,3.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,3.225806451612903,3,10.0,1369,10.405827263267428,0.0,0.6438768210197712
480,55,0.0,Travel_Frequently,135,Research & Development,18,4,Medical,1,3,Male,62,3,2,Healthcare Representative,2,Married,6385,12992,3,Y,Yes,14,3,4,80,2,17,3,3,8,7,6,7,Sedang (5000-10000),> 5 Tahun,50+,11-20 km,1,1,0,1.8803126060964712,1.9758926170014481,Risiko Rendah (Cluster 0),R2: C0,2.5,2,4.0807105272816315,2.007263491199362,-1.2800170344858468,3040.4761904761904,354.72222222222223,4.516129032258064,0.3131850923896023,2,2.727272727272727,0.2857142857142857,0.6666666666666666,0.8641975308641976,0.8641975308641976,2.0,4.0,5.806451612903226,6,27.0,3025,33.714880332986475,0.4444444444444444,5.8272921725054925
481,30,0.0,Travel_Rarely,852,Research & Development,1,1,Life Sciences,1,4,Male,55,2,2,Laboratory Technician,4,Married,5126,15998,1,Y,Yes,12,3,3,80,2,10,1,2,10,8,3,0,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,1,1,0,-1.174250757689729,0.7725234942980546,Risiko Rendah (Cluster 0),R2: C0,3.0,2,1.0992444456693913,-0.2013016329569134,1.8332917708929644,2440.9523809523807,466.0,3.8709677419354835,0.3900916715428126,3,2.954545454545454,0.5,0.2727272727272727,0.7920792079207921,0.0,5.0,20.0,0.47619047619047616,4,1.5,900,0.22675736961451246,0.07438016528925619,0.9371664816064162
484,26,0.0,Travel_Rarely,703,Sales,28,2,Marketing,1,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4,Sedang (5000-10000),1-2 Tahun,< 30,21-30 km,0,1,0,1.2572125326940435,-1.123442394129256,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.3637314429444118,0.09336678568655113,1.2016666224975086,2986.6666666666665,896.0,4.878048780487806,0.3188267176789415,0,27.5,1.0,0.16666666666666666,0.5882352941176471,0.7843137254901962,2.5,5.0,6.829268292682928,3,28.0,676,46.63890541344439,0.027777777777777776,0.12869427093661173
485,29,1.0,Travel_Rarely,318,Research & Development,8,4,Other,1,2,Male,77,1,1,Laboratory Technician,1,Married,2119,4759,1,Y,Yes,11,3,4,80,0,7,4,2,7,7,0,7,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,1,1,0,-0.23424523105204598,-0.7651581609060177,Risiko Rendah (Cluster 0),R2: C0,1.5,2,-0.7533848960188994,0.5485655580421684,0.8076054679498408,1926.3636363636363,264.875,3.5483870967741935,0.0,3,2.0454545454545454,1.0,0.0,0.9859154929577465,0.9859154929577465,3.5,3.5,3.8095238095238093,2,12.0,841,14.512471655328797,0.0,1.5774163832199546
486,25,1.0,Travel_Rarely,688,Research & Development,3,3,Medical,1,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,Y,No,13,3,3,80,1,6,5,3,2,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,0,-1.3079322736874759,-2.3508983554061036,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-0.5684274459948585,0.30796713562958433,0.16075179791753474,3664.545454545454,575.8571428571429,4.193548387096774,0.248015873015873,0,20.0,1.0,0.0,0.9523809523809523,0.9523809523809523,0.3333333333333333,0.3333333333333333,0.9677419354838709,3,3.0,625,0.9365244536940686,0.0,0.8158168574401664
488,37,0.0,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,1,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,Y,No,12,3,3,80,1,18,2,2,18,7,12,17,Rendah (< 5000),> 5 Tahun,30-39,11-20 km,0,0,0,0.6777892403688306,3.5556257129677817,Risiko Rendah (Cluster 0),R2: C0,1.5,0,-0.666690786806753,2.6986276799565005,0.22235715529972544,2758.181818181818,159.68421052631578,3.8709677419354835,0.32948929159802304,0,25.0,0.07692307692307693,0.631578947368421,0.38674033149171266,0.9392265193370165,9.0,9.0,6.666666666666666,3,14.0,1369,44.444444444444436,0.39889196675900274,0.46216143428747275
489,36,0.0,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,1,Male,77,2,1,Human Resources,1,Married,2342,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,1,0,-0.9978983560821805,-1.2302537399636755,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-1.6559909486460556,-0.029340991466338548,0.6603130621991284,2129.090909090909,334.57142857142856,5.121951219512195,0.0,0,20.0,1.0,0.0,0.7843137254901962,0.5882352941176471,5.0,5.0,2.5806451612903225,2,8.0,1296,6.659729448491155,0.0,0.5504682622268471
490,41,1.0,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,0-5 km,0,1,0,-0.0021403101110855083,-2.945521489921117,Risiko Rendah (Cluster 0),R2: C0,1.0,0,-1.513118872485956,0.13998605951245544,-0.694959331002327,1915.4545454545453,351.1666666666667,5.483870967741935,0.47438330170777987,0,10.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,4.545454545454545,2,5.0,1681,20.661157024793383,0.0,0.0020661157024793454
491,36,0.0,Travel_Rarely,1174,Sales,3,4,Marketing,1,1,Female,99,3,2,Sales Executive,2,Single,9278,20763,3,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,1,0,0,-0.7782116353418824,-0.8893917766640314,Risiko Rendah (Cluster 0),R2: C0,2.5,2,2.4088010344879294,-1.8518232954279368,-1.049963991631935,4418.095238095238,579.875,5.161290322580645,0.0,2,2.2727272727272725,2.0,0.0,0.7843137254901962,0.19607843137254904,1.25,2.5,0.9677419354838709,6,4.5,1296,0.9365244536940686,0.0,0.7170265348595212
492,38,0.0,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,1,4,Female,80,3,3,Research Director,1,Married,13582,16292,1,Y,No,13,3,2,80,1,15,3,3,15,12,5,11,Tinggi (10000-15000),3-5 Tahun,30-39,0-5 km,0,0,0,-1.920584247619187,2.331713283677719,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-0.7430182382888231,0.0698768002035138,-0.6086837601348608,4381.290322580645,848.875,4.193548387096774,0.07362143856290952,0,25.0,0.5,0.3125,0.794701986754967,0.728476821192053,7.5,7.5,0.3225806451612903,3,1.0,1444,0.1040582726326743,0.09765625,0.3513430020811655
494,38,0.0,Travel_Rarely,362,Research & Development,1,1,Life Sciences,1,3,Female,43,3,1,Research Scientist,1,Single,2619,14561,3,Y,No,17,3,4,80,0,8,3,2,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,0,0,-1.2231373335864166,-2.632696865942585,Risiko Rendah (Cluster 0),R2: C0,1.5,0,-0.29222444898618527,-0.38306819315547347,-0.25213643401751074,2380.9090909090905,291.0,5.483870967741935,0.0,0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,3,1.0,1444,0.22675736961451246,0.0,1.445719954648526
495,51,0.0,Travel_Rarely,1318,Sales,26,4,Marketing,1,1,Female,66,3,4,Manager,3,Married,16307,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17,Sangat Tinggi (>15000),3-5 Tahun,50+,21-30 km,0,0,0,5.132196492114818,4.262967233705308,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-2.481285806409039,-1.359178620354193,-1.7483703713752006,3977.317073170732,543.5666666666667,4.516129032258064,0.0613195977434388,0,22.5,0.8,0.19047619047619047,0.29850746268656714,0.8457711442786069,6.666666666666667,20.0,12.38095238095238,3,26.0,2601,153.2879818594104,0.03628117913832199,0.2440830498866211
496,37,0.0,Travel_Rarely,1319,Research & Development,6,3,Medical,1,3,Male,51,4,2,Research Scientist,1,Divorced,5974,17001,4,Y,Yes,13,3,1,80,2,13,2,3,7,7,6,7,Sedang (5000-10000),> 5 Tahun,30-39,6-10 km,1,1,0,0.7318477132740344,1.327354263643905,Risiko Rendah (Cluster 0),R2: C0,2.0,2,6.635996600890011,2.6533534087561996,-0.538514176579439,2844.7619047619046,426.7142857142857,4.193548387096774,0.3347280334728034,2,1.8181818181818181,0.2857142857142857,0.75,0.9859154929577465,0.9859154929577465,1.4,1.4,1.9354838709677418,8,9.0,1369,3.7460978147762742,0.5625,7.255202913631633
